date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-07-22 0:00:00,0.26,0.0,0.0,0.29,0.0,0.03,77.0
2020-07-22 1:00:00,0.24,0.0,0.0,0.27,0.0,0.03,73.0
2020-07-22 2:00:00,0.15,0.0,0.0,0.18,0.0,0.03,70.0
2020-07-22 3:00:00,0.21,0.0,0.0,0.24,0.0,0.03,68.0
2020-07-22 4:00:00,0.25,0.0,0.0,0.3,0.0,0.05,65.0
2020-07-22 5:00:00,0.31,0.0,0.0,1.88,0.0,1.57,61.0
2020-07-22 6:00:00,0.0,0.01,0.0,2.88,0.0,2.89,58.0
2020-07-22 7:00:00,0.0,0.01,0.01,0.19,0.0,0.19,58.0
2020-07-22 8:00:00,0.11,0.02,0.07,0.22,0.0,0.05,57.0
2020-07-22 9:00:00,0.06,0.15,0.27,0.22,0.0,0.04,56.0
2020-07-22 10:00:00,0.01,0.06,0.21,0.19,0.0,0.03,56.0
2020-07-22 11:00:00,0.07,0.11,0.23,0.22,0.0,0.03,56.0
2020-07-22 12:00:00,0.0,0.38,0.66,0.31,0.0,0.03,56.0
2020-07-22 13:00:00,0.49,0.46,0.92,1.03,0.0,0.08,59.0
2020-07-22 14:00:00,0.0,1.08,1.18,0.13,0.0,0.03,57.0
2020-07-22 15:00:00,0.08,1.18,1.43,0.38,0.0,0.05,68.0
2020-07-22 16:00:00,0.06,0.76,1.0,0.35,0.0,0.04,78.0
2020-07-22 17:00:00,0.0,0.56,0.65,0.12,0.0,0.03,85.0
2020-07-22 18:00:00,0.06,0.24,0.41,0.26,0.0,0.04,89.0
2020-07-22 19:00:00,0.08,0.0,0.13,0.23,0.0,0.03,92.0
2020-07-22 20:00:00,0.11,0.0,0.02,0.17,0.0,0.03,90.0
2020-07-22 21:00:00,2.13,0.0,0.01,2.46,0.0,0.32,89.0
2020-07-22 22:00:00,0.47,0.0,0.0,0.51,0.0,0.04,65.0
2020-07-22 23:00:00,0.35,0.0,0.0,0.39,0.0,0.03,58.0
