date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-02-01 0:00:00,0.0,0.01,0.0,0.57,0.0,0.58,0.0
2020-02-01 1:00:00,0.0,1.0,0.0,0.53,0.0,1.53,0.0
2020-02-01 2:00:00,0.0,0.89,0.0,0.5,0.0,1.39,9.0
2020-02-01 3:00:00,0.0,1.0,0.0,0.37,0.0,1.37,17.0
2020-02-01 4:00:00,0.0,0.03,0.0,0.27,0.0,0.3,27.0
2020-02-01 5:00:00,0.0,0.01,0.0,0.3,0.0,0.31,27.0
2020-02-01 6:00:00,0.0,0.01,0.0,1.49,0.0,1.5,27.0
2020-02-01 7:00:00,1.67,0.0,0.01,1.81,0.01,0.14,27.0
2020-02-01 8:00:00,0.13,0.0,0.0,0.16,0.0,0.03,6.0
2020-02-01 9:00:00,0.12,0.56,0.0,0.21,0.0,0.65,4.0
2020-02-01 10:00:00,0.0,1.07,0.04,0.32,0.0,1.35,8.0
2020-02-01 11:00:00,0.0,1.07,0.09,0.32,0.0,1.3,18.0
2020-02-01 12:00:00,0.0,1.07,0.04,0.75,0.0,1.78,28.0
2020-02-01 13:00:00,0.0,1.07,0.05,0.96,0.0,1.97,39.0
2020-02-01 14:00:00,0.0,1.07,0.07,0.58,0.0,1.58,48.0
2020-02-01 15:00:00,0.0,1.07,0.01,1.55,0.0,2.61,59.0
2020-02-01 16:00:00,0.0,1.09,0.0,0.46,0.0,1.55,71.0
2020-02-01 17:00:00,0.0,1.1,0.0,0.21,0.0,1.31,81.0
2020-02-01 18:00:00,0.0,1.1,0.0,0.14,0.0,1.25,91.0
2020-02-01 19:00:00,0.1,0.38,0.0,0.21,0.0,0.49,95.0
2020-02-01 20:00:00,0.14,0.0,0.0,0.17,0.0,0.03,99.0
2020-02-01 21:00:00,0.19,0.0,0.0,0.21,0.0,0.03,97.0
2020-02-01 22:00:00,0.72,0.0,0.0,0.9,0.0,0.17,94.0
2020-02-01 23:00:00,1.96,0.0,0.0,2.13,0.01,0.17,84.0
