date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-03-04 0:00:00,0.03,0.01,0.0,0.4,0.0,0.38,35.0
2020-03-04 1:00:00,0.0,2.46,0.0,0.36,0.0,2.82,35.0
2020-03-04 2:00:00,0.0,2.34,0.0,0.3,0.0,2.65,60.0
2020-03-04 3:00:00,0.0,1.75,0.0,0.36,0.0,2.11,82.0
2020-03-04 4:00:00,0.0,0.01,0.0,0.15,0.0,0.16,100.0
2020-03-04 5:00:00,0.0,0.01,0.0,1.57,0.0,1.58,100.0
2020-03-04 6:00:00,0.0,0.01,0.0,1.73,0.0,1.74,100.0
2020-03-04 7:00:00,0.08,0.0,0.03,0.15,0.0,0.04,100.0
2020-03-04 8:00:00,0.25,0.0,0.06,0.34,0.01,0.03,99.0
2020-03-04 9:00:00,0.01,0.05,0.15,0.12,0.0,0.02,96.0
2020-03-04 10:00:00,0.06,0.2,0.41,0.29,0.0,0.03,96.0
2020-03-04 11:00:00,0.0,0.41,1.53,0.15,0.98,0.01,95.0
2020-03-04 12:00:00,0.05,0.0,1.27,0.3,1.02,0.0,100.0
2020-03-04 13:00:00,0.69,0.19,0.74,1.24,0.04,0.04,100.0
2020-03-04 14:00:00,0.5,0.6,1.16,1.53,0.01,0.47,92.0
2020-03-04 15:00:00,0.21,0.38,0.64,0.49,0.01,0.03,91.0
2020-03-04 16:00:00,0.01,0.19,0.38,0.23,0.0,0.03,92.0
2020-03-04 17:00:00,0.1,0.06,0.31,0.38,0.0,0.03,94.0
2020-03-04 18:00:00,0.15,0.0,0.13,0.32,0.0,0.03,92.0
2020-03-04 19:00:00,0.7,0.0,0.01,0.78,0.0,0.08,90.0
2020-03-04 20:00:00,0.3,0.0,0.0,0.33,0.0,0.03,81.0
2020-03-04 21:00:00,0.3,0.0,0.0,0.33,0.0,0.03,76.0
2020-03-04 22:00:00,0.53,0.0,0.0,0.55,0.0,0.03,73.0
2020-03-04 23:00:00,0.28,0.0,0.0,0.31,0.0,0.03,67.0
