date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-05-10 0:00:00,0.0,0.01,0.0,0.61,0.0,0.62,10.0
2020-05-10 1:00:00,0.0,0.01,0.0,0.23,0.0,0.24,9.0
2020-05-10 2:00:00,0.0,0.01,0.0,0.18,0.0,0.18,9.0
2020-05-10 3:00:00,0.0,0.01,0.0,0.32,0.0,0.33,9.0
2020-05-10 4:00:00,0.0,0.01,0.0,0.32,0.0,0.33,9.0
2020-05-10 5:00:00,0.0,0.21,0.0,3.17,0.0,3.38,9.0
2020-05-10 6:00:00,0.0,0.01,0.0,0.87,0.0,0.88,10.0
2020-05-10 7:00:00,0.0,0.01,0.0,0.24,0.0,0.25,10.0
2020-05-10 8:00:00,0.0,0.0,0.02,0.31,0.0,0.29,10.0
2020-05-10 9:00:00,0.0,0.04,0.13,0.69,0.0,0.6,10.0
2020-05-10 10:00:00,0.07,0.16,0.24,0.6,0.0,0.45,10.0
2020-05-10 11:00:00,0.0,0.35,0.52,0.64,0.0,0.46,10.0
2020-05-10 12:00:00,0.0,0.42,0.53,0.14,0.0,0.03,13.0
2020-05-10 13:00:00,0.08,0.2,0.36,0.28,0.0,0.04,16.0
2020-05-10 14:00:00,0.02,0.19,0.33,0.19,0.0,0.03,17.0
2020-05-10 15:00:00,0.0,0.21,0.32,0.15,0.0,0.03,18.0
2020-05-10 16:00:00,0.12,0.28,0.48,0.36,0.0,0.04,19.0
2020-05-10 17:00:00,0.93,0.0,0.11,2.02,0.0,0.99,22.0
2020-05-10 18:00:00,0.0,0.0,0.0,1.47,0.0,1.47,10.0
2020-05-10 19:00:00,0.0,0.01,0.0,1.06,0.0,1.07,10.0
2020-05-10 20:00:00,0.0,0.01,0.0,1.68,0.0,1.68,10.0
2020-05-10 21:00:00,0.0,0.01,0.0,0.55,0.0,0.55,10.0
2020-05-10 22:00:00,0.0,0.01,0.0,0.43,0.0,0.44,10.0
2020-05-10 23:00:00,0.0,0.01,0.0,0.34,0.0,0.35,10.0
