date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-06-25 0:00:00,0.41,0.0,0.0,0.45,0.0,0.03,67.0
2020-06-25 1:00:00,0.25,0.0,0.0,0.28,0.0,0.03,62.0
2020-06-25 2:00:00,0.29,0.0,0.0,0.32,0.0,0.03,59.0
2020-06-25 3:00:00,0.02,1.3,0.0,0.32,0.0,1.6,55.0
2020-06-25 4:00:00,0.0,1.5,0.0,0.35,0.0,1.85,67.0
2020-06-25 5:00:00,0.0,1.5,0.0,1.99,0.0,3.49,81.0
2020-06-25 6:00:00,2.18,0.07,0.01,2.61,0.0,0.49,95.0
2020-06-25 7:00:00,0.27,0.0,0.03,0.34,0.0,0.04,68.0
2020-06-25 8:00:00,0.1,0.0,0.09,0.22,0.0,0.04,63.0
2020-06-25 9:00:00,0.05,0.05,0.22,0.25,0.0,0.03,62.0
2020-06-25 10:00:00,0.64,0.11,0.49,1.34,0.0,0.32,62.0
2020-06-25 11:00:00,0.06,0.66,0.9,0.34,0.0,0.05,55.0
2020-06-25 12:00:00,0.0,1.2,1.37,0.21,0.0,0.03,60.0
2020-06-25 13:00:00,0.0,1.04,1.21,0.21,0.0,0.03,72.0
2020-06-25 14:00:00,0.04,1.24,1.49,0.33,0.0,0.03,83.0
2020-06-25 15:00:00,0.05,0.22,0.5,0.35,0.0,0.02,95.0
2020-06-25 16:00:00,0.0,0.0,0.23,0.23,0.0,0.0,100.0
2020-06-25 17:00:00,0.07,0.17,0.51,0.44,0.0,0.03,100.0
2020-06-25 18:00:00,0.04,0.13,0.31,0.25,0.0,0.03,99.0
2020-06-25 19:00:00,0.02,0.0,0.17,0.21,0.0,0.02,100.0
2020-06-25 20:00:00,0.11,0.0,0.06,0.2,0.0,0.03,100.0
2020-06-25 21:00:00,0.14,0.0,0.01,0.18,0.0,0.03,98.0
2020-06-25 22:00:00,0.27,0.0,0.0,0.31,0.0,0.03,96.0
2020-06-25 23:00:00,0.28,0.0,0.0,0.32,0.0,0.03,91.0
