date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-07-25 0:00:00,0.0,0.01,0.0,0.32,0.0,0.33,0.0
2020-07-25 1:00:00,0.0,0.01,0.0,0.29,0.0,0.3,0.0
2020-07-25 2:00:00,0.0,0.01,0.0,0.11,0.0,0.12,0.0
2020-07-25 3:00:00,0.0,0.01,0.0,0.16,0.0,0.17,0.0
2020-07-25 4:00:00,0.0,0.01,0.0,0.2,0.0,0.21,0.0
2020-07-25 5:00:00,0.0,0.01,0.0,1.72,0.0,1.73,0.0
2020-07-25 6:00:00,0.0,0.01,0.01,1.93,0.0,1.93,0.0
2020-07-25 7:00:00,0.0,0.04,0.04,0.28,0.0,0.28,0.0
2020-07-25 8:00:00,0.0,0.06,0.07,0.11,0.0,0.1,0.0
2020-07-25 9:00:00,0.0,0.32,0.37,0.13,0.0,0.08,0.0
2020-07-25 10:00:00,0.13,0.18,0.42,0.4,0.0,0.04,2.0
2020-07-25 11:00:00,0.07,0.28,0.53,0.35,0.0,0.04,2.0
2020-07-25 12:00:00,0.01,0.3,0.51,0.25,0.0,0.03,3.0
2020-07-25 13:00:00,0.33,0.71,1.38,1.05,0.0,0.04,5.0
2020-07-25 14:00:00,0.32,0.9,1.69,1.18,0.0,0.06,10.0
2020-07-25 15:00:00,0.0,1.13,1.28,0.18,0.0,0.03,13.0
2020-07-25 16:00:00,0.0,0.78,0.97,0.22,0.0,0.03,24.0
2020-07-25 17:00:00,0.38,0.28,0.57,0.73,0.0,0.06,31.0
2020-07-25 18:00:00,0.94,0.0,0.23,1.31,0.0,0.14,30.0
2020-07-25 19:00:00,0.19,0.0,0.1,0.33,0.0,0.05,19.0
2020-07-25 20:00:00,0.17,0.0,0.05,0.25,0.0,0.03,17.0
2020-07-25 21:00:00,0.37,0.0,0.0,0.42,0.0,0.04,15.0
2020-07-25 22:00:00,0.35,0.0,0.0,0.39,0.0,0.03,10.0
2020-07-25 23:00:00,0.33,0.0,0.0,0.36,0.0,0.04,5.0
