date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-03-12 0:00:00,0.0,0.01,0.0,0.14,0.0,0.15,9.0
2020-03-12 1:00:00,0.0,0.01,0.0,0.19,0.0,0.2,9.0
2020-03-12 2:00:00,0.0,0.01,0.0,0.14,0.0,0.15,9.0
2020-03-12 3:00:00,0.0,0.01,0.0,0.15,0.0,0.16,8.0
2020-03-12 4:00:00,0.0,0.01,0.0,0.16,0.0,0.17,8.0
2020-03-12 5:00:00,0.0,0.95,0.0,2.67,0.0,3.62,8.0
2020-03-12 6:00:00,0.0,2.0,0.0,0.81,0.0,2.81,16.0
2020-03-12 7:00:00,0.0,2.0,0.0,0.4,0.0,2.4,34.0
2020-03-12 8:00:00,0.19,0.03,0.0,0.24,0.0,0.08,54.0
2020-03-12 9:00:00,0.28,0.0,0.01,0.33,0.0,0.04,53.0
2020-03-12 10:00:00,0.84,0.01,0.23,1.13,0.0,0.07,48.0
2020-03-12 11:00:00,0.99,0.08,0.66,1.72,0.01,0.15,39.0
2020-03-12 12:00:00,0.62,0.12,0.35,0.89,0.0,0.06,28.0
2020-03-12 13:00:00,0.96,0.08,0.32,1.33,0.0,0.13,22.0
2020-03-12 14:00:00,0.06,0.01,0.08,0.64,0.0,0.51,11.0
2020-03-12 15:00:00,0.0,0.0,0.01,0.44,0.0,0.43,10.0
2020-03-12 16:00:00,0.0,0.01,0.0,0.51,0.0,0.51,10.0
2020-03-12 17:00:00,0.0,0.01,0.0,0.65,0.0,0.65,10.0
2020-03-12 18:00:00,0.0,0.01,0.0,0.43,0.0,0.44,9.0
2020-03-12 19:00:00,0.0,0.01,0.0,0.4,0.0,0.41,9.0
2020-03-12 20:00:00,0.0,0.01,0.0,0.18,0.0,0.19,9.0
2020-03-12 21:00:00,0.0,0.01,0.0,0.22,0.0,0.23,9.0
2020-03-12 22:00:00,0.0,0.01,0.0,1.43,0.0,1.44,9.0
2020-03-12 23:00:00,0.0,0.01,0.0,0.83,0.0,0.84,9.0
