date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-03-03 0:00:00,0.0,0.01,0.0,0.63,0.0,0.64,0.0
2020-03-03 1:00:00,0.0,2.71,0.0,0.66,0.0,3.37,0.0
2020-03-03 2:00:00,0.0,3.0,0.0,0.62,0.0,3.62,26.0
2020-03-03 3:00:00,0.0,3.0,0.0,0.53,0.0,3.53,55.0
2020-03-03 4:00:00,0.0,0.15,0.0,0.5,0.0,0.66,84.0
2020-03-03 5:00:00,0.0,0.01,0.0,0.49,0.0,0.5,85.0
2020-03-03 6:00:00,0.0,0.01,0.0,0.47,0.0,0.48,85.0
2020-03-03 7:00:00,0.0,0.01,0.0,0.48,0.0,0.48,85.0
2020-03-03 8:00:00,0.49,0.0,0.0,0.56,0.0,0.07,85.0
2020-03-03 9:00:00,0.3,0.0,0.0,0.52,0.0,0.22,78.0
2020-03-03 10:00:00,0.0,0.01,0.0,0.5,0.0,0.51,75.0
2020-03-03 11:00:00,0.31,0.0,0.0,0.6,0.0,0.29,75.0
2020-03-03 12:00:00,0.76,0.0,0.0,0.79,0.0,0.04,72.0
2020-03-03 13:00:00,0.46,0.0,0.0,0.49,0.0,0.03,63.0
2020-03-03 14:00:00,0.64,0.0,0.0,0.68,0.0,0.04,58.0
2020-03-03 15:00:00,0.55,0.0,0.0,0.57,0.0,0.02,49.0
2020-03-03 16:00:00,0.56,0.0,0.0,0.59,0.0,0.03,43.0
2020-03-03 17:00:00,0.6,0.0,0.0,0.64,0.0,0.04,37.0
2020-03-03 18:00:00,0.66,0.0,0.0,0.69,0.0,0.04,29.0
2020-03-03 19:00:00,0.72,0.0,0.0,0.75,0.0,0.03,20.0
2020-03-03 20:00:00,0.76,0.0,0.0,0.79,0.0,0.03,11.0
2020-03-03 21:00:00,0.09,0.01,0.0,0.83,0.0,0.75,1.0
2020-03-03 22:00:00,0.0,0.01,0.0,0.88,0.0,0.89,0.0
2020-03-03 23:00:00,0.0,0.01,0.0,1.23,0.0,1.24,0.0
