date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-11-27 0:00:00,0.0,0.01,0.0,0.63,0.0,0.64,10.0
2020-11-27 1:00:00,0.0,0.01,0.0,0.61,0.0,0.61,10.0
2020-11-27 2:00:00,0.0,0.01,0.0,0.59,0.0,0.59,10.0
2020-11-27 3:00:00,0.0,0.01,0.0,0.54,0.0,0.55,9.0
2020-11-27 4:00:00,0.0,2.85,0.0,0.53,0.0,3.38,9.0
2020-11-27 5:00:00,0.0,3.3,0.0,0.5,0.0,3.8,37.0
2020-11-27 6:00:00,0.0,3.08,0.0,0.54,0.0,3.62,68.0
2020-11-27 7:00:00,0.46,0.03,0.0,0.52,0.0,0.09,98.0
2020-11-27 8:00:00,0.58,0.0,0.0,0.61,0.0,0.03,92.0
2020-11-27 9:00:00,0.47,0.0,0.0,0.5,0.0,0.03,85.0
2020-11-27 10:00:00,0.47,0.0,0.0,0.49,0.0,0.02,78.0
2020-11-27 11:00:00,0.65,0.0,0.0,0.68,0.0,0.04,72.0
2020-11-27 12:00:00,0.65,0.0,0.0,0.69,0.0,0.04,63.0
2020-11-27 13:00:00,1.73,0.0,0.0,1.77,0.0,0.05,56.0
2020-11-27 14:00:00,1.22,0.0,0.0,1.26,0.0,0.04,34.0
2020-11-27 15:00:00,0.62,0.0,0.0,0.65,0.0,0.03,20.0
2020-11-27 16:00:00,0.04,0.01,0.0,0.65,0.0,0.61,13.0
2020-11-27 17:00:00,0.0,0.01,0.0,0.7,0.0,0.71,13.0
2020-11-27 18:00:00,0.0,0.01,0.0,0.6,0.0,0.61,13.0
2020-11-27 19:00:00,0.0,0.01,0.0,0.97,0.0,0.98,12.0
2020-11-27 20:00:00,0.16,0.01,0.0,1.67,0.0,1.52,12.0
2020-11-27 21:00:00,0.0,0.01,0.0,1.34,0.0,1.35,10.0
2020-11-27 22:00:00,0.0,0.01,0.0,0.8,0.0,0.81,10.0
2020-11-27 23:00:00,0.0,0.01,0.0,0.67,0.0,0.68,10.0
