date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-08-30 0:00:00,0.0,0.01,0.0,0.22,0.0,0.22,9.0
2020-08-30 1:00:00,0.0,0.01,0.0,0.22,0.0,0.23,9.0
2020-08-30 2:00:00,0.0,0.01,0.0,0.26,0.0,0.27,9.0
2020-08-30 3:00:00,0.0,0.01,0.0,0.16,0.0,0.16,9.0
2020-08-30 4:00:00,0.0,0.01,0.0,0.17,0.0,0.18,9.0
2020-08-30 5:00:00,0.0,0.01,0.0,0.17,0.0,0.18,9.0
2020-08-30 6:00:00,0.0,0.01,0.0,0.16,0.0,0.17,9.0
2020-08-30 7:00:00,0.0,0.01,0.0,0.21,0.0,0.21,8.0
2020-08-30 8:00:00,0.0,0.01,0.0,0.21,0.0,0.22,8.0
2020-08-30 9:00:00,0.0,0.01,0.0,0.25,0.0,0.26,8.0
2020-08-30 10:00:00,0.0,0.01,0.0,0.39,0.0,0.4,8.0
2020-08-30 11:00:00,0.0,0.01,0.0,0.79,0.0,0.79,8.0
2020-08-30 12:00:00,0.0,0.01,0.0,0.71,0.0,0.72,8.0
2020-08-30 13:00:00,0.01,0.33,0.0,1.45,0.0,1.78,8.0
2020-08-30 14:00:00,0.0,0.01,0.0,0.26,0.0,0.27,10.0
2020-08-30 15:00:00,0.0,0.01,0.0,0.73,0.0,0.74,10.0
2020-08-30 16:00:00,0.0,0.01,0.0,0.39,0.0,0.4,10.0
2020-08-30 17:00:00,0.0,0.01,0.0,0.68,0.0,0.69,10.0
2020-08-30 18:00:00,0.0,0.01,0.0,0.91,0.0,0.91,10.0
2020-08-30 19:00:00,0.0,0.01,0.0,0.67,0.0,0.67,10.0
2020-08-30 20:00:00,0.0,0.01,0.0,0.21,0.0,0.21,9.0
2020-08-30 21:00:00,0.0,0.01,0.0,0.23,0.0,0.23,9.0
2020-08-30 22:00:00,0.0,0.01,0.0,0.22,0.0,0.23,9.0
2020-08-30 23:00:00,0.0,0.01,0.0,0.17,0.0,0.17,9.0
