date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-01-26 0:00:00,0.0,0.01,0.0,0.43,0.0,0.44,0.0
2020-01-26 1:00:00,0.0,2.65,0.0,0.32,0.0,2.97,0.0
2020-01-26 2:00:00,0.01,2.83,0.0,0.27,0.0,3.09,27.0
2020-01-26 3:00:00,0.0,3.0,0.0,0.33,0.0,3.33,54.0
2020-01-26 4:00:00,0.0,0.18,0.0,0.33,0.0,0.52,83.0
2020-01-26 5:00:00,0.0,0.01,0.0,0.23,0.0,0.23,85.0
2020-01-26 6:00:00,0.0,0.01,0.0,0.21,0.0,0.22,85.0
2020-01-26 7:00:00,0.0,0.01,0.0,0.29,0.0,0.29,85.0
2020-01-26 8:00:00,0.29,0.0,0.0,0.34,0.0,0.05,85.0
2020-01-26 9:00:00,0.21,0.0,0.0,0.24,0.0,0.03,81.0
2020-01-26 10:00:00,0.18,0.0,0.0,0.21,0.0,0.03,77.0
2020-01-26 11:00:00,0.27,0.0,0.0,0.29,0.0,0.02,75.0
2020-01-26 12:00:00,0.3,0.0,0.0,0.33,0.0,0.03,72.0
2020-01-26 13:00:00,0.52,0.0,0.0,0.63,0.0,0.11,68.0
2020-01-26 14:00:00,0.78,0.0,0.0,0.8,0.0,0.03,61.0
2020-01-26 15:00:00,1.11,0.0,0.0,1.15,0.0,0.04,52.0
2020-01-26 16:00:00,1.08,0.0,0.0,1.11,0.0,0.04,38.0
2020-01-26 17:00:00,0.51,0.0,0.0,0.54,0.0,0.03,25.0
2020-01-26 18:00:00,0.42,0.0,0.0,0.45,0.0,0.03,19.0
2020-01-26 19:00:00,0.71,0.0,0.0,0.75,0.0,0.05,14.0
2020-01-26 20:00:00,0.34,0.01,0.0,1.57,0.0,1.24,4.0
2020-01-26 21:00:00,0.0,0.01,0.0,1.16,0.0,1.17,0.0
2020-01-26 22:00:00,0.0,0.01,0.0,0.8,0.0,0.81,0.0
2020-01-26 23:00:00,0.0,0.01,0.0,0.71,0.0,0.72,0.0
