date,Production(KWh),Consumption(KWh)
2023-09-21 0:00:00,0.0,11.09
2023-09-21 1:00:00,0.0,9.35
2023-09-21 2:00:00,0.0,7.9
2023-09-21 3:00:00,0.0,7.41
2023-09-21 4:00:00,0.0,7.52
2023-09-21 5:00:00,0.0,7.76
2023-09-21 6:00:00,0.0,7.92
2023-09-21 7:00:00,2.69,8.15
2023-09-21 8:00:00,10.3,8.17
2023-09-21 9:00:00,15.85,8.85
2023-09-21 10:00:00,27.99,9.12
2023-09-21 11:00:00,29.26,10.11
2023-09-21 12:00:00,6.92,11.19
2023-09-21 13:00:00,7.21,12.37
2023-09-21 14:00:00,27.75,13.56
2023-09-21 15:00:00,27.52,13.68
2023-09-21 16:00:00,14.34,13.8
2023-09-21 17:00:00,9.22,14.09
2023-09-21 18:00:00,1.14,13.78
2023-09-21 19:00:00,0.0,13.21
2023-09-21 20:00:00,0.0,13.23
2023-09-21 21:00:00,0.0,13.46
2023-09-21 22:00:00,0.0,12.97
2023-09-21 23:00:00,0.0,12.15
