date,Production(KWh),Consumption(KWh)
2023-12-30 0:00:00,0.0,8.99
2023-12-30 1:00:00,0.0,8.99
2023-12-30 2:00:00,0.0,8.87
2023-12-30 3:00:00,0.0,8.52
2023-12-30 4:00:00,0.0,8.19
2023-12-30 5:00:00,0.0,8.12
2023-12-30 6:00:00,0.0,8.14
2023-12-30 7:00:00,0.94,8.05
2023-12-30 8:00:00,4.69,8.01
2023-12-30 9:00:00,9.6,7.89
2023-12-30 10:00:00,30.81,7.95
2023-12-30 11:00:00,34.79,8.13
2023-12-30 12:00:00,35.46,8.07
2023-12-30 13:00:00,32.71,7.95
2023-12-30 14:00:00,10.68,7.74
2023-12-30 15:00:00,4.41,7.84
2023-12-30 16:00:00,1.74,7.98
2023-12-30 17:00:00,0.0,8.0
