date,Production(KWh),Consumption(KWh)
2023-09-26 0:00:00,0.0,11.68
2023-09-26 1:00:00,0.0,10.24
2023-09-26 2:00:00,0.0,9.5
2023-09-26 3:00:00,0.0,7.65
2023-09-26 4:00:00,0.0,7.1
2023-09-26 5:00:00,0.0,7.14
2023-09-26 6:00:00,0.0,7.53
2023-09-26 7:00:00,1.88,7.34
2023-09-26 8:00:00,6.0,7.53
2023-09-26 9:00:00,6.57,8.03
2023-09-26 10:00:00,7.12,8.96
2023-09-26 11:00:00,6.81,9.54
2023-09-26 12:00:00,6.1,9.87
2023-09-26 13:00:00,5.97,11.31
2023-09-26 14:00:00,6.4,12.57
2023-09-26 15:00:00,8.25,13.72
2023-09-26 16:00:00,7.78,14.27
2023-09-26 17:00:00,5.16,14.15
2023-09-26 18:00:00,0.91,14.0
2023-09-26 19:00:00,0.0,14.37
2023-09-26 20:00:00,0.0,13.38
2023-09-26 21:00:00,0.0,10.25
2023-09-26 22:00:00,0.0,9.85
2023-09-26 23:00:00,0.0,10.16
