date,Production(KWh),Consumption(KWh)
2023-08-25 0:00:00,0.0,7.58
2023-08-25 1:00:00,0.0,6.66
2023-08-25 2:00:00,0.0,6.73
2023-08-25 3:00:00,0.0,6.88
2023-08-25 4:00:00,0.0,6.45
2023-08-25 5:00:00,0.0,6.6
2023-08-25 6:00:00,0.81,7.03
2023-08-25 7:00:00,2.83,6.89
2023-08-25 8:00:00,9.53,6.76
2023-08-25 9:00:00,22.19,6.59
2023-08-25 10:00:00,36.76,6.78
2023-08-25 11:00:00,28.42,6.61
2023-08-25 12:00:00,17.32,6.97
2023-08-25 13:00:00,24.04,6.62
2023-08-25 14:00:00,26.89,6.82
2023-08-25 15:00:00,11.14,6.69
2023-08-25 16:00:00,5.22,6.74
2023-08-25 17:00:00,5.49,6.93
2023-08-25 18:00:00,1.89,6.7
2023-08-25 19:00:00,0.76,6.71
2023-08-25 20:00:00,0.0,6.56
2023-08-25 21:00:00,0.0,6.59
2023-08-25 22:00:00,0.0,6.35
2023-08-25 23:00:00,0.0,6.51
