date,Production(KWh),Consumption(KWh)
2023-08-21 0:00:00,0.0,6.47
2023-08-21 1:00:00,0.0,6.81
2023-08-21 2:00:00,0.0,6.58
2023-08-21 3:00:00,0.0,6.52
2023-08-21 4:00:00,0.0,6.77
2023-08-21 5:00:00,0.0,6.89
2023-08-21 6:00:00,1.01,6.33
2023-08-21 7:00:00,11.84,6.27
2023-08-21 8:00:00,12.78,6.72
2023-08-21 9:00:00,32.71,6.78
2023-08-21 10:00:00,18.89,7.18
2023-08-21 11:00:00,27.4,9.33
2023-08-21 12:00:00,41.24,9.27
2023-08-21 13:00:00,41.81,9.44
2023-08-21 14:00:00,39.88,9.33
2023-08-21 15:00:00,26.01,9.44
2023-08-21 16:00:00,8.01,9.4
2023-08-21 17:00:00,6.24,9.54
2023-08-21 18:00:00,2.15,9.81
2023-08-21 19:00:00,0.74,9.2
2023-08-21 20:00:00,0.0,8.86
2023-08-21 21:00:00,0.0,8.34
2023-08-21 22:00:00,0.0,7.98
2023-08-21 23:00:00,0.0,7.8
