date,Production(KWh),Consumption(KWh)
2023-09-27 0:00:00,0.0,7.11
2023-09-27 1:00:00,0.0,6.85
2023-09-27 2:00:00,0.0,5.75
2023-09-27 3:00:00,0.0,4.9
2023-09-27 4:00:00,0.0,4.69
2023-09-27 5:00:00,0.0,5.25
2023-09-27 6:00:00,0.0,5.25
2023-09-27 7:00:00,3.49,5.0
2023-09-27 8:00:00,18.71,5.01
2023-09-27 9:00:00,11.66,5.28
2023-09-27 10:00:00,16.64,5.43
2023-09-27 11:00:00,15.98,5.39
2023-09-27 12:00:00,18.08,5.38
2023-09-27 13:00:00,15.66,5.89
2023-09-27 14:00:00,17.97,6.28
2023-09-27 15:00:00,7.55,6.44
2023-09-27 16:00:00,4.62,6.09
2023-09-27 17:00:00,1.53,6.28
2023-09-27 18:00:00,0.69,6.33
2023-09-27 19:00:00,0.0,6.82
2023-09-27 20:00:00,0.0,10.7
2023-09-27 21:00:00,0.0,11.04
2023-09-27 22:00:00,0.0,10.53
2023-09-27 23:00:00,0.0,8.47
