date,Production(KWh),Consumption(KWh)
2023-12-24 0:00:00,0.0,7.59
2023-12-24 1:00:00,0.0,8.31
2023-12-24 2:00:00,0.0,8.06
2023-12-24 3:00:00,0.0,7.67
2023-12-24 4:00:00,0.0,7.39
2023-12-24 5:00:00,0.0,7.32
2023-12-24 6:00:00,0.0,7.17
2023-12-24 7:00:00,1.07,7.41
2023-12-24 8:00:00,2.89,7.25
2023-12-24 9:00:00,4.54,7.43
2023-12-24 10:00:00,7.85,7.75
2023-12-24 11:00:00,18.87,7.89
2023-12-24 12:00:00,15.12,8.04
2023-12-24 13:00:00,9.91,8.13
2023-12-24 14:00:00,3.55,8.95
2023-12-24 15:00:00,3.24,9.93
2023-12-24 16:00:00,1.28,10.03
2023-12-24 17:00:00,0.0,10.38
2023-12-24 18:00:00,0.0,10.71
2023-12-24 19:00:00,0.0,11.23
2023-12-24 20:00:00,0.0,11.39
2023-12-24 21:00:00,0.0,11.01
2023-12-24 22:00:00,0.0,10.69
2023-12-24 23:00:00,0.0,10.15
