date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-04-22 0:00:00,0.0,0.01,0.0,0.28,0.0,0.29,0.0
2020-04-22 1:00:00,0.0,2.83,0.0,0.15,0.0,2.98,0.0
2020-04-22 2:00:00,0.0,3.0,0.0,0.13,0.0,3.13,26.0
2020-04-22 3:00:00,0.0,3.0,0.0,0.12,0.0,3.12,54.0
2020-04-22 4:00:00,0.0,0.26,0.0,0.12,0.0,0.38,84.0
2020-04-22 5:00:00,0.0,0.01,0.0,0.13,0.0,0.13,87.0
2020-04-22 6:00:00,0.0,0.01,0.0,0.13,0.0,0.13,86.0
2020-04-22 7:00:00,0.0,0.01,0.0,0.12,0.0,0.13,86.0
2020-04-22 8:00:00,0.25,0.0,0.0,0.29,0.0,0.04,86.0
2020-04-22 9:00:00,0.08,0.0,0.0,0.11,0.0,0.03,83.0
2020-04-22 10:00:00,0.13,0.0,0.0,0.17,0.0,0.04,81.0
2020-04-22 11:00:00,0.08,0.0,0.0,0.11,0.0,0.03,80.0
2020-04-22 12:00:00,0.39,0.0,0.0,0.43,0.0,0.04,77.0
2020-04-22 13:00:00,0.37,0.0,0.0,0.41,0.0,0.04,73.0
2020-04-22 14:00:00,0.16,0.0,0.0,0.2,0.0,0.04,69.0
2020-04-22 15:00:00,0.14,0.0,0.0,0.17,0.0,0.03,67.0
2020-04-22 16:00:00,0.21,0.0,0.0,0.24,0.0,0.04,65.0
2020-04-22 17:00:00,1.26,0.0,0.0,1.34,0.0,0.08,62.0
2020-04-22 18:00:00,0.91,0.0,0.0,0.98,0.0,0.08,47.0
2020-04-22 19:00:00,0.49,0.0,0.0,1.03,0.0,0.54,37.0
2020-04-22 20:00:00,0.13,0.0,0.0,0.16,0.0,0.03,29.0
2020-04-22 21:00:00,0.18,0.0,0.0,0.21,0.0,0.03,27.0
2020-04-22 22:00:00,0.28,0.0,0.0,0.31,0.0,0.03,25.0
2020-04-22 23:00:00,0.27,0.0,0.0,0.3,0.0,0.03,20.0
