date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-03-24 0:00:00,0.01,0.01,0.0,0.3,0.0,0.3,9.0
2020-03-24 1:00:00,0.0,2.81,0.0,0.17,0.0,2.98,9.0
2020-03-24 2:00:00,0.0,3.0,0.0,0.11,0.0,3.11,33.0
2020-03-24 3:00:00,0.0,2.99,0.0,0.09,0.0,3.08,61.0
2020-03-24 4:00:00,0.0,0.2,0.0,0.1,0.0,0.3,96.0
2020-03-24 5:00:00,0.0,0.01,0.0,0.1,0.0,0.11,97.0
2020-03-24 6:00:00,0.0,0.01,0.0,0.1,0.0,0.11,97.0
2020-03-24 7:00:00,0.0,0.01,0.0,0.09,0.0,0.1,97.0
2020-03-24 8:00:00,0.27,0.0,0.0,0.31,0.0,0.04,97.0
2020-03-24 9:00:00,0.06,0.0,0.0,0.1,0.0,0.03,92.0
2020-03-24 10:00:00,0.05,0.0,0.0,0.09,0.0,0.04,90.0
2020-03-24 11:00:00,0.28,0.0,0.0,0.31,0.0,0.04,89.0
2020-03-24 12:00:00,1.06,0.0,0.0,1.09,0.0,0.04,85.0
2020-03-24 13:00:00,0.58,0.0,0.0,0.68,0.0,0.1,72.0
2020-03-24 14:00:00,0.69,0.0,0.0,0.71,0.0,0.03,66.0
2020-03-24 15:00:00,0.67,0.0,0.0,0.7,0.0,0.03,57.0
2020-03-24 16:00:00,0.31,0.0,0.0,0.33,0.0,0.03,48.0
2020-03-24 17:00:00,0.78,0.0,0.0,0.86,0.0,0.07,45.0
2020-03-24 18:00:00,0.93,0.0,0.0,0.97,0.0,0.04,35.0
2020-03-24 19:00:00,0.91,0.0,0.0,1.79,0.0,0.88,24.0
2020-03-24 20:00:00,0.41,0.0,0.0,0.44,0.0,0.03,12.0
2020-03-24 21:00:00,0.25,0.0,0.0,0.28,0.0,0.03,6.0
2020-03-24 22:00:00,0.16,0.0,0.0,0.32,0.0,0.16,2.0
2020-03-24 23:00:00,0.0,0.01,0.0,0.33,0.0,0.34,0.0
