date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-08-23 0:00:00,0.0,0.01,0.0,0.24,0.0,0.25,10.0
2020-08-23 1:00:00,0.0,0.01,0.0,0.28,0.0,0.29,10.0
2020-08-23 2:00:00,0.0,0.01,0.0,0.23,0.0,0.24,10.0
2020-08-23 3:00:00,0.0,0.01,0.0,0.24,0.0,0.25,9.0
2020-08-23 4:00:00,0.0,0.39,0.0,0.26,0.0,0.64,9.0
2020-08-23 5:00:00,0.0,1.53,0.0,0.24,0.0,1.76,10.0
2020-08-23 6:00:00,0.0,3.3,0.0,0.37,0.0,3.67,25.0
2020-08-23 7:00:00,0.0,3.3,0.0,0.7,0.0,4.0,56.0
2020-08-23 8:00:00,1.01,0.22,0.0,1.06,0.0,0.28,88.0
2020-08-23 9:00:00,2.72,0.0,0.0,3.72,0.0,1.0,78.0
2020-08-23 10:00:00,1.54,0.0,0.0,1.68,0.0,0.14,45.0
2020-08-23 11:00:00,0.9,0.0,0.0,0.93,0.0,0.04,27.0
2020-08-23 12:00:00,0.53,0.01,0.0,2.01,0.0,1.49,16.0
2020-08-23 13:00:00,0.0,0.01,0.0,0.47,0.0,0.48,10.0
2020-08-23 14:00:00,0.0,0.01,0.0,1.28,0.0,1.29,10.0
2020-08-23 15:00:00,0.0,0.01,0.0,0.3,0.0,0.31,10.0
2020-08-23 16:00:00,0.0,0.01,0.0,0.28,0.0,0.29,10.0
2020-08-23 17:00:00,0.0,0.01,0.0,1.82,0.0,1.83,10.0
2020-08-23 18:00:00,0.0,0.01,0.0,1.94,0.0,1.95,10.0
2020-08-23 19:00:00,0.0,0.01,0.0,0.5,0.0,0.51,10.0
2020-08-23 20:00:00,0.65,0.01,0.0,0.4,0.0,0.3,9.0
2020-08-23 21:00:00,0.0,0.96,0.0,0.53,0.0,1.49,0.0
2020-08-23 22:00:00,0.0,0.01,0.0,0.54,0.0,0.55,10.0
2020-08-23 23:00:00,0.0,0.01,0.0,0.48,0.0,0.48,10.0
