date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-05-25 0:00:00,0.19,0.3,0.0,0.26,0.0,0.37,22.0
2020-05-25 1:00:00,0.2,0.28,0.0,0.26,0.0,0.35,23.0
2020-05-25 2:00:00,0.2,0.28,0.0,0.26,0.0,0.35,22.0
2020-05-25 3:00:00,0.21,0.31,0.0,0.27,0.0,0.37,22.0
2020-05-25 4:00:00,0.25,0.37,0.0,0.37,0.0,0.49,22.0
2020-05-25 5:00:00,0.1,1.35,0.0,0.22,0.0,1.47,23.0
2020-05-25 6:00:00,0.0,3.3,0.0,0.25,0.0,3.55,35.0
2020-05-25 7:00:00,0.0,3.19,0.0,0.27,0.0,3.46,67.0
2020-05-25 8:00:00,0.09,0.03,0.0,0.23,0.0,0.16,98.0
2020-05-25 9:00:00,0.1,0.0,0.0,0.22,0.0,0.12,97.0
2020-05-25 10:00:00,0.1,0.0,0.0,0.22,0.0,0.11,95.0
2020-05-25 11:00:00,0.24,0.0,0.0,0.26,0.0,0.03,92.0
2020-05-25 12:00:00,0.19,0.0,0.0,0.21,0.0,0.03,89.0
2020-05-25 13:00:00,0.2,0.0,0.0,0.23,0.0,0.03,86.0
2020-05-25 14:00:00,0.22,0.0,0.0,0.25,0.0,0.03,84.0
2020-05-25 15:00:00,0.2,0.0,0.0,0.23,0.0,0.03,81.0
2020-05-25 16:00:00,0.19,0.0,0.0,0.21,0.0,0.03,77.0
2020-05-25 17:00:00,0.2,0.0,0.0,0.22,0.0,0.03,74.0
2020-05-25 18:00:00,0.22,0.0,0.0,0.24,0.0,0.03,71.0
2020-05-25 19:00:00,0.2,0.0,0.0,0.23,0.0,0.03,68.0
2020-05-25 20:00:00,0.41,0.0,0.0,0.45,0.0,0.04,65.0
2020-05-25 21:00:00,0.52,0.0,0.0,0.55,0.0,0.03,60.0
2020-05-25 22:00:00,0.5,0.0,0.0,0.53,0.0,0.03,53.0
2020-05-25 23:00:00,0.47,0.0,0.0,0.49,0.0,0.02,46.0
