date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-01-16 0:00:00,0.0,0.01,0.0,0.32,0.0,0.32,0.0
2020-01-16 1:00:00,0.0,0.01,0.0,0.29,0.0,0.3,0.0
2020-01-16 2:00:00,0.0,0.01,0.0,0.31,0.0,0.31,0.0
2020-01-16 3:00:00,0.0,0.01,0.0,0.23,0.0,0.24,0.0
2020-01-16 4:00:00,0.0,0.01,0.0,0.3,0.0,0.31,0.0
2020-01-16 5:00:00,0.0,0.01,0.0,0.31,0.0,0.32,0.0
2020-01-16 6:00:00,0.0,3.04,0.0,0.38,0.0,3.42,0.0
2020-01-16 7:00:00,0.0,3.3,0.0,1.6,0.0,4.9,28.0
2020-01-16 8:00:00,0.8,0.25,0.0,0.88,0.0,0.33,59.0
2020-01-16 9:00:00,1.31,0.0,0.0,1.33,0.0,0.04,53.0
2020-01-16 10:00:00,0.76,0.0,0.0,0.8,0.0,0.05,38.0
2020-01-16 11:00:00,2.21,0.0,0.0,2.45,0.0,0.26,28.0
2020-01-16 12:00:00,0.07,0.01,0.0,4.13,0.0,4.06,1.0
2020-01-16 13:00:00,0.0,0.01,0.0,1.35,0.0,1.36,0.0
2020-01-16 14:00:00,0.0,0.01,0.0,0.94,0.0,0.95,0.0
2020-01-16 15:00:00,0.0,0.01,0.0,0.46,0.0,0.47,0.0
2020-01-16 16:00:00,0.0,0.01,0.0,0.56,0.0,0.57,0.0
2020-01-16 17:00:00,0.0,0.01,0.0,2.98,0.0,2.98,0.0
2020-01-16 18:00:00,0.0,0.01,0.0,1.61,0.0,1.62,0.0
2020-01-16 19:00:00,0.0,0.01,0.0,2.09,0.0,2.1,0.0
2020-01-16 20:00:00,0.0,0.01,0.0,1.18,0.0,1.19,0.0
2020-01-16 21:00:00,0.0,0.01,0.0,1.25,0.0,1.26,0.0
2020-01-16 22:00:00,0.0,0.01,0.0,0.9,0.0,0.91,0.0
2020-01-16 23:00:00,0.0,0.01,0.0,0.44,0.0,0.44,0.0
