date,Production(KWh),Consumption(KWh)
2023-11-21 0:00:00,0.0,11.42
2023-11-21 1:00:00,0.0,12.28
2023-11-21 2:00:00,0.0,10.43
2023-11-21 3:00:00,0.0,9.2
2023-11-21 4:00:00,0.0,6.94
2023-11-21 5:00:00,0.0,6.49
2023-11-21 6:00:00,0.0,6.6
2023-11-21 7:00:00,0.0,6.41
2023-11-21 8:00:00,0.66,6.57
2023-11-21 9:00:00,5.55,6.44
2023-11-21 10:00:00,18.34,6.3
2023-11-21 11:00:00,12.19,6.31
2023-11-21 12:00:00,4.64,6.56
2023-11-21 13:00:00,5.59,6.4
2023-11-21 14:00:00,8.49,14.0
2023-11-21 15:00:00,4.05,13.16
2023-11-21 16:00:00,3.99,13.55
2023-11-21 17:00:00,0.22,13.95
2023-11-21 18:00:00,0.0,12.82
2023-11-21 19:00:00,0.0,11.92
2023-11-21 20:00:00,0.0,11.19
2023-11-21 21:00:00,0.0,10.56
2023-11-21 22:00:00,0.0,10.45
2023-11-21 23:00:00,0.0,10.35
