date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-11-09 0:00:00,0.0,0.01,0.0,0.21,0.0,0.22,10.0
2020-11-09 1:00:00,0.0,0.01,0.0,0.21,0.0,0.22,10.0
2020-11-09 2:00:00,0.0,0.01,0.0,0.21,0.0,0.22,10.0
2020-11-09 3:00:00,0.0,0.01,0.0,0.19,0.0,0.2,10.0
2020-11-09 4:00:00,0.0,0.01,0.0,0.19,0.0,0.2,10.0
2020-11-09 5:00:00,0.0,1.29,0.0,0.2,0.0,1.49,10.0
2020-11-09 6:00:00,0.0,3.3,0.0,0.22,0.0,3.52,22.0
2020-11-09 7:00:00,0.0,3.3,0.0,0.34,0.0,3.64,53.0
2020-11-09 8:00:00,0.21,0.24,0.0,0.26,0.0,0.29,84.0
2020-11-09 9:00:00,0.23,0.0,0.0,0.26,0.0,0.03,84.0
2020-11-09 10:00:00,0.51,0.0,0.0,0.56,0.0,0.06,81.0
2020-11-09 11:00:00,0.31,0.0,0.0,0.34,0.0,0.03,74.0
2020-11-09 12:00:00,0.21,0.0,0.0,0.24,0.0,0.03,71.0
2020-11-09 13:00:00,0.51,0.0,0.0,0.22,0.0,0.03,68.0
2020-11-09 14:00:00,0.21,0.0,0.0,0.24,0.0,0.03,61.0
2020-11-09 15:00:00,0.54,0.0,0.0,0.3,0.0,0.02,59.0
2020-11-09 16:00:00,0.35,0.0,0.0,0.39,0.0,0.04,52.0
2020-11-09 17:00:00,0.26,0.0,0.0,0.29,0.0,0.03,47.0
2020-11-09 18:00:00,0.64,0.0,0.0,0.7,0.0,0.06,44.0
2020-11-09 19:00:00,0.73,0.0,0.0,0.82,0.0,0.09,35.0
2020-11-09 20:00:00,0.23,0.0,0.0,0.26,0.0,0.03,27.0
2020-11-09 21:00:00,0.18,0.0,0.0,0.21,0.0,0.03,24.0
2020-11-09 22:00:00,0.15,0.0,0.0,0.17,0.0,0.03,20.0
2020-11-09 23:00:00,0.2,0.0,0.0,0.23,0.0,0.03,18.0
