date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-06-02 0:00:00,0.0,0.01,0.0,0.03,0.0,0.03,88.0
2020-06-02 1:00:00,0.0,1.22,0.0,0.05,0.0,1.27,88.0
2020-06-02 2:00:00,0.0,0.01,0.0,0.06,0.0,0.07,100.0
2020-06-02 3:00:00,0.0,0.01,0.0,0.03,0.0,0.03,100.0
2020-06-02 4:00:00,0.0,0.01,0.0,0.04,0.0,0.05,100.0
2020-06-02 5:00:00,0.0,0.01,0.0,0.08,0.0,0.09,100.0
2020-06-02 6:00:00,0.0,0.01,0.0,0.03,0.0,0.03,100.0
2020-06-02 7:00:00,0.0,0.01,0.0,0.15,0.0,0.16,100.0
2020-06-02 8:00:00,0.13,0.0,0.0,0.16,0.0,0.03,100.0
2020-06-02 9:00:00,0.02,0.0,0.0,0.02,0.0,0.02,98.0
2020-06-02 10:00:00,0.02,0.0,0.0,0.0,0.0,0.01,97.0
2020-06-02 11:00:00,0.02,0.0,0.0,0.01,0.0,0.01,97.0
2020-06-02 12:00:00,0.01,0.0,0.0,0.01,0.0,0.02,97.0
2020-06-02 13:00:00,0.01,0.0,0.0,0.02,0.0,0.02,97.0
2020-06-02 14:00:00,0.0,0.0,0.0,0.02,0.0,0.03,97.0
2020-06-02 15:00:00,0.05,0.0,0.0,0.08,0.0,0.03,97.0
2020-06-02 16:00:00,0.05,0.0,0.0,0.07,0.0,0.03,96.0
2020-06-02 17:00:00,0.0,0.01,0.0,0.03,0.0,0.03,95.0
2020-06-02 18:00:00,0.01,0.01,0.0,0.04,0.0,0.03,95.0
2020-06-02 19:00:00,0.1,0.0,0.0,0.13,0.0,0.03,95.0
2020-06-02 20:00:00,0.0,0.01,0.0,0.02,0.0,0.03,92.0
2020-06-02 21:00:00,0.0,0.01,0.0,0.02,0.0,0.03,92.0
2020-06-02 22:00:00,0.06,0.0,0.0,0.09,0.0,0.03,92.0
2020-06-02 23:00:00,0.01,0.01,0.0,0.03,0.0,0.03,90.0
