date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W),State of Charge(%)
2020-06-05 0:0:00,0.0,0.12,0.0,5.12,0.0,5.24,0.0
2020-06-05 0:15:00,0.0,1.8000000000000007,0.0,78.02999999999999,0.0,79.83,0.0
2020-06-05 0:30:00,0.0,1.8000000000000007,0.0,197.77999999999997,0.0,199.57999999999998,0.0
2020-06-05 0:45:00,0.0,1.8000000000000007,0.0,427.2699999999999,0.0,429.07,0.0
2020-06-05 1:0:00,0.0,1.8000000000000007,0.0,54.720000000000006,0.0,56.51999999999999,0.0
2020-06-05 1:15:00,0.0,1.8000000000000007,0.0,48.3,0.0,50.1,0.0
2020-06-05 1:30:00,0.0,1.8000000000000007,0.0,48.81000000000001,0.0,50.61,0.0
2020-06-05 1:45:00,0.0,1.8000000000000007,0.0,78.30999999999999,0.0,80.11000000000001,0.0
2020-06-05 2:0:00,0.0,1.8000000000000007,0.0,87.46000000000001,0.0,89.25999999999999,0.0
2020-06-05 2:15:00,0.0,1.8000000000000007,0.0,71.83000000000001,0.0,73.62999999999998,0.0
2020-06-05 2:30:00,0.0,1.8599999999999999,0.0,65.41,0.0,67.27,0.0
2020-06-05 2:45:00,0.0,1.8899999999999992,0.0,66.45,0.0,68.34,0.0
2020-06-05 3:0:00,0.0,1.8700000000000006,0.0,64.83,0.0,66.7,0.0
2020-06-05 3:15:00,0.0,1.8600000000000008,0.0,65.31000000000002,0.0,67.17,0.0
2020-06-05 3:30:00,0.0,1.8000000000000007,0.0,65.84,0.0,67.64,0.0
2020-06-05 3:45:00,0.0,1.8000000000000007,0.0,66.5,0.0,68.3,0.0
2020-06-05 4:0:00,0.0,1.8000000000000007,0.0,69.85999999999999,0.0,71.66,0.0
2020-06-05 4:15:00,0.0,1.8000000000000007,0.0,86.31000000000002,0.0,88.10999999999997,0.0
2020-06-05 4:30:00,0.0,1.8000000000000007,0.0,85.91999999999999,0.0,87.72000000000001,0.0
2020-06-05 4:45:00,0.0,1.8000000000000007,0.0,66.33000000000001,0.0,68.13000000000001,0.0
2020-06-05 5:0:00,0.0,1.8000000000000007,0.0,67.3,0.0,69.1,0.0
2020-06-05 5:15:00,0.0,1.8000000000000007,0.0,66.17,0.0,67.97,0.0
2020-06-05 5:30:00,0.0,1.8000000000000007,0.0,66.83000000000001,0.0,68.63,0.0
2020-06-05 5:45:00,0.0,1.8000000000000007,0.0,66.47999999999999,0.0,68.28,0.0
2020-06-05 6:0:00,0.0,1.8000000000000007,0.0,66.02,0.0,67.82000000000001,0.0
2020-06-05 6:15:00,0.0,1.8000000000000007,0.0,67.51,0.0,69.31,0.0
2020-06-05 6:30:00,0.0,1.8000000000000007,0.0,70.7,0.0,72.50000000000001,0.0
2020-06-05 6:45:00,0.0,1.8899999999999997,0.0,87.61,0.0,89.5,0.0
2020-06-05 7:0:00,0.0,1.9099999999999997,0.0,85.86000000000001,0.0,87.76999999999998,0.0
2020-06-05 7:15:00,0.0,1.8900000000000001,0.0,65.21,0.0,67.1,0.0
2020-06-05 7:30:00,0.0,1.9299999999999997,0.0,65.05000000000001,0.0,66.98,0.0
