date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-02-15 0:00:00,0.0,0.01,0.0,0.21,0.0,0.22,0.0
2020-02-15 1:00:00,0.0,2.32,0.0,0.19,0.0,2.51,0.0
2020-02-15 2:00:00,0.0,2.37,0.0,0.24,0.0,2.61,22.0
2020-02-15 3:00:00,0.0,2.5,0.0,0.23,0.0,2.73,44.0
2020-02-15 4:00:00,0.0,0.11,0.0,0.2,0.0,0.32,68.0
2020-02-15 5:00:00,0.0,0.01,0.0,0.21,0.0,0.22,70.0
2020-02-15 6:00:00,0.01,0.01,0.0,0.2,0.0,0.2,70.0
2020-02-15 7:00:00,0.2,0.0,0.0,0.23,0.0,0.03,70.0
2020-02-15 8:00:00,0.17,0.0,0.0,0.2,0.0,0.03,68.0
2020-02-15 9:00:00,0.39,0.0,0.03,0.46,0.0,0.04,66.0
2020-02-15 10:00:00,1.28,0.0,0.04,1.39,0.0,0.07,60.0
2020-02-15 11:00:00,0.27,0.0,0.08,0.4,0.0,0.04,45.0
2020-02-15 12:00:00,0.05,0.0,0.05,0.13,0.0,0.03,41.0
2020-02-15 13:00:00,0.01,0.06,0.15,0.08,0.02,0.01,40.0
2020-02-15 14:00:00,0.0,0.05,0.15,0.08,0.02,0.0,40.0
2020-02-15 15:00:00,0.0,0.18,0.33,0.14,0.02,0.01,40.0
2020-02-15 16:00:00,0.03,0.0,0.06,0.12,0.0,0.03,41.0
2020-02-15 17:00:00,0.05,0.0,0.01,0.09,0.0,0.03,40.0
2020-02-15 18:00:00,0.06,0.0,0.0,0.09,0.0,0.03,39.0
2020-02-15 19:00:00,2.26,0.0,0.0,2.29,0.0,0.03,38.0
2020-02-15 20:00:00,0.79,0.0,0.0,1.28,0.0,0.49,10.0
2020-02-15 21:00:00,0.02,0.01,0.0,0.42,0.0,0.41,0.0
2020-02-15 22:00:00,0.0,0.01,0.0,0.17,0.0,0.18,0.0
2020-02-15 23:00:00,0.0,0.01,0.0,0.12,0.0,0.12,0.0
