date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-04-24 0:00:00,0.13,0.0,0.0,0.16,0.0,0.03,8.0
2020-04-24 1:00:00,0.11,0.0,0.0,0.14,0.0,0.03,5.0
2020-04-24 2:00:00,0.11,0.0,0.0,0.15,0.0,0.03,3.0
2020-04-24 3:00:00,0.07,0.0,0.0,0.13,0.0,0.07,2.0
2020-04-24 4:00:00,0.0,0.01,0.0,0.15,0.0,0.16,0.0
2020-04-24 5:00:00,0.0,0.01,0.0,0.11,0.0,0.12,0.0
2020-04-24 6:00:00,0.0,0.01,0.0,0.17,0.0,0.18,0.0
2020-04-24 7:00:00,0.0,0.01,0.03,1.1,0.0,1.07,0.0
2020-04-24 8:00:00,0.0,0.06,0.23,0.17,0.02,0.03,0.0
2020-04-24 9:00:00,0.05,0.14,0.49,1.19,0.02,0.81,0.0
2020-04-24 10:00:00,0.03,0.69,1.16,0.77,0.02,0.29,1.0
2020-04-24 11:00:00,0.66,0.15,1.23,2.34,0.0,0.61,6.0
2020-04-24 12:00:00,0.0,1.12,1.52,0.35,0.04,0.0,0.0
2020-04-24 13:00:00,0.33,0.8,1.39,0.9,0.04,0.02,11.0
2020-04-24 14:00:00,0.25,0.74,1.37,0.88,0.02,0.03,15.0
2020-04-24 15:00:00,0.15,0.53,1.03,0.64,0.02,0.01,19.0
2020-04-24 16:00:00,0.02,0.38,0.79,0.45,0.01,0.03,23.0
2020-04-24 17:00:00,0.51,0.17,0.51,1.71,0.02,0.88,26.0
2020-04-24 18:00:00,0.04,0.0,0.18,0.24,0.0,0.03,22.0
2020-04-24 19:00:00,0.78,0.0,0.09,0.91,0.0,0.04,20.0
2020-04-24 20:00:00,0.76,0.0,0.01,1.81,0.0,1.04,10.0
2020-04-24 21:00:00,0.0,0.01,0.0,0.74,0.0,0.75,0.0
2020-04-24 22:00:00,0.0,0.01,0.0,0.58,0.0,0.59,0.0
2020-04-24 23:00:00,0.0,0.01,0.0,0.55,0.0,0.56,0.0
