date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-08-15 0:00:00,0.0,0.01,0.0,1.52,0.0,1.53,9.0
2020-08-15 1:00:00,0.0,0.01,0.0,0.26,0.0,0.27,9.0
2020-08-15 2:00:00,0.0,0.01,0.0,0.32,0.0,0.33,9.0
2020-08-15 3:00:00,0.0,0.41,0.0,0.34,0.0,0.75,9.0
2020-08-15 4:00:00,0.0,0.01,0.0,0.15,0.0,0.16,10.0
2020-08-15 5:00:00,0.0,0.01,0.0,0.13,0.0,0.13,10.0
2020-08-15 6:00:00,0.0,0.01,0.0,0.19,0.0,0.19,10.0
2020-08-15 7:00:00,0.0,0.01,0.06,0.12,0.0,0.08,10.0
2020-08-15 8:00:00,0.0,0.01,0.04,1.13,0.0,1.1,10.0
2020-08-15 9:00:00,0.0,0.01,0.07,0.15,0.0,0.09,10.0
2020-08-15 10:00:00,0.0,0.05,0.27,1.88,0.01,1.67,10.0
2020-08-15 11:00:00,0.0,0.07,0.29,0.86,0.01,0.65,10.0
2020-08-15 12:00:00,0.0,0.13,0.35,0.29,0.02,0.09,10.0
2020-08-15 13:00:00,0.0,0.08,0.34,0.41,0.02,0.16,10.0
2020-08-15 14:00:00,0.07,0.1,0.41,0.67,0.02,0.32,11.0
2020-08-15 15:00:00,0.0,0.07,0.42,0.75,0.01,0.42,10.0
2020-08-15 16:00:00,0.09,0.22,0.54,0.4,0.02,0.01,11.0
2020-08-15 17:00:00,0.06,0.02,0.44,2.02,0.0,1.54,11.0
2020-08-15 18:00:00,0.0,0.01,0.33,1.57,0.0,1.26,10.0
2020-08-15 19:00:00,0.0,0.01,0.09,2.52,0.0,2.44,10.0
2020-08-15 20:00:00,0.0,0.01,0.03,1.67,0.0,1.65,10.0
2020-08-15 21:00:00,0.0,0.01,0.0,0.52,0.0,0.53,10.0
2020-08-15 22:00:00,0.0,0.01,0.0,0.85,0.0,0.86,10.0
2020-08-15 23:00:00,0.0,0.01,0.0,1.16,0.0,1.16,10.0
