date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-05-14 0:00:00,0.0,0.01,0.0,0.27,0.0,0.28,1.0
2020-05-14 1:00:00,0.0,0.01,0.0,0.3,0.0,0.31,1.0
2020-05-14 2:00:00,0.0,0.01,0.0,0.27,0.0,0.27,0.0
2020-05-14 3:00:00,0.0,0.01,0.0,0.3,0.0,0.31,0.0
2020-05-14 4:00:00,0.0,0.01,0.0,0.29,0.0,0.3,0.0
2020-05-14 5:00:00,0.0,0.01,0.0,0.44,0.0,0.44,0.0
2020-05-14 6:00:00,0.0,0.01,0.02,0.23,0.0,0.22,0.0
2020-05-14 7:00:00,0.0,0.01,0.06,0.36,0.0,0.31,0.0
2020-05-14 8:00:00,0.01,0.17,0.38,0.37,0.01,0.15,0.0
2020-05-14 9:00:00,0.0,0.67,1.1,0.4,0.04,0.01,1.0
2020-05-14 10:00:00,0.0,1.13,1.44,0.25,0.06,0.0,8.0
2020-05-14 11:00:00,0.0,1.31,1.6,0.22,0.07,0.0,18.0
2020-05-14 12:00:00,0.0,1.38,1.67,0.26,0.04,0.0,32.0
2020-05-14 13:00:00,0.0,1.41,1.63,0.19,0.03,0.0,46.0
2020-05-14 14:00:00,0.41,0.85,1.51,1.11,0.01,0.06,60.0
2020-05-14 15:00:00,0.16,1.08,1.29,0.4,0.01,0.04,63.0
2020-05-14 16:00:00,0.47,0.51,1.0,0.97,0.02,0.03,71.0
2020-05-14 17:00:00,0.03,0.39,0.6,0.23,0.02,0.01,70.0
2020-05-14 18:00:00,0.06,0.04,0.2,0.24,0.01,0.02,73.0
2020-05-14 19:00:00,0.27,0.0,0.07,0.38,0.0,0.04,73.0
2020-05-14 20:00:00,2.38,0.0,0.03,3.1,0.01,0.7,69.0
2020-05-14 21:00:00,0.5,0.0,0.0,0.54,0.0,0.04,38.0
2020-05-14 22:00:00,1.47,0.0,0.0,1.54,0.0,0.08,32.0
2020-05-14 23:00:00,1.02,0.0,0.0,1.17,0.0,0.15,14.0
