date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-08-26 0:00:00,0.0,0.01,0.0,0.26,0.0,0.27,10.0
2020-08-26 1:00:00,0.0,0.01,0.0,0.17,0.0,0.18,10.0
2020-08-26 2:00:00,0.0,0.01,0.0,0.16,0.0,0.17,9.0
2020-08-26 3:00:00,0.0,0.01,0.0,0.15,0.0,0.16,9.0
2020-08-26 4:00:00,0.0,0.01,0.0,0.22,0.0,0.22,9.0
2020-08-26 5:00:00,0.0,1.53,0.0,0.12,0.0,1.65,9.0
2020-08-26 6:00:00,0.0,3.3,0.0,0.1,0.0,3.4,23.0
2020-08-26 7:00:00,0.0,3.3,0.0,0.11,0.0,3.41,54.0
2020-08-26 8:00:00,0.45,0.11,0.0,0.55,0.0,0.21,85.0
2020-08-26 9:00:00,0.45,0.0,0.0,0.51,0.0,0.06,81.0
2020-08-26 10:00:00,0.13,0.0,0.0,0.16,0.0,0.03,75.0
2020-08-26 11:00:00,0.21,0.0,0.0,0.25,0.0,0.04,73.0
2020-08-26 12:00:00,0.21,0.0,0.0,0.24,0.0,0.03,71.0
2020-08-26 13:00:00,0.56,0.0,0.0,0.61,0.0,0.05,69.0
2020-08-26 14:00:00,0.47,0.0,0.0,0.5,0.0,0.03,62.0
2020-08-26 15:00:00,0.67,0.0,0.0,0.7,0.0,0.04,56.0
2020-08-26 16:00:00,0.7,0.0,0.0,0.72,0.0,0.03,48.0
2020-08-26 17:00:00,0.47,0.0,0.0,0.51,0.0,0.03,40.0
2020-08-26 18:00:00,1.24,0.0,0.0,1.34,0.0,0.11,33.0
2020-08-26 19:00:00,0.63,0.0,0.0,1.92,0.0,1.3,18.0
2020-08-26 20:00:00,0.0,0.01,0.0,1.15,0.0,1.16,10.0
2020-08-26 21:00:00,0.0,0.01,0.0,0.57,0.0,0.57,10.0
2020-08-26 22:00:00,0.0,0.01,0.0,0.35,0.0,0.36,10.0
2020-08-26 23:00:00,0.0,0.01,0.0,0.37,0.0,0.37,10.0
