date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-05-13 0:00:00,0.0,0.01,0.0,1.1,0.0,1.11,0.0
2020-05-13 1:00:00,0.0,0.32,0.0,0.48,0.0,0.8,0.0
2020-05-13 2:00:00,0.0,0.01,0.0,0.45,0.0,0.46,0.0
2020-05-13 3:00:00,0.0,0.01,0.0,0.35,0.0,0.36,0.0
2020-05-13 4:00:00,0.0,0.01,0.0,0.32,0.0,0.33,0.0
2020-05-13 5:00:00,0.0,0.01,0.0,0.31,0.0,0.31,0.0
2020-05-13 6:00:00,0.0,0.01,0.0,0.35,0.0,0.36,0.0
2020-05-13 7:00:00,0.0,0.01,0.0,0.54,0.0,0.55,0.0
2020-05-13 8:00:00,0.0,0.01,0.0,0.47,0.0,0.48,0.0
2020-05-13 9:00:00,0.0,0.01,0.0,0.49,0.0,0.5,0.0
2020-05-13 10:00:00,0.0,0.01,0.0,0.66,0.0,0.67,0.0
2020-05-13 11:00:00,0.0,0.01,0.0,0.47,0.0,0.47,0.0
2020-05-13 12:00:00,0.0,0.01,0.0,0.77,0.0,0.78,0.0
2020-05-13 13:00:00,0.0,0.01,0.0,0.42,0.0,0.43,0.0
2020-05-13 14:00:00,0.0,0.01,0.0,1.12,0.0,1.13,0.0
2020-05-13 15:00:00,0.0,0.01,0.0,0.79,0.0,0.8,0.0
2020-05-13 16:00:00,0.0,0.01,0.0,0.3,0.0,0.31,0.0
2020-05-13 17:00:00,0.0,0.01,0.0,0.31,0.0,0.32,0.0
2020-05-13 18:00:00,0.0,0.01,0.0,1.34,0.0,1.35,0.0
2020-05-13 19:00:00,0.0,0.01,0.0,2.57,0.0,2.58,0.0
2020-05-13 20:00:00,0.0,0.01,0.0,1.17,0.0,1.18,0.0
2020-05-13 21:00:00,0.0,0.01,0.0,0.61,0.0,0.62,0.0
2020-05-13 22:00:00,0.0,0.01,0.0,0.52,0.0,0.52,0.0
2020-05-13 23:00:00,0.0,0.01,0.0,0.29,0.0,0.3,0.0
