date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-05-12 0:00:00,0.0,0.01,0.0,0.35,0.0,0.36,9.0
2020-05-12 1:00:00,0.0,0.01,0.0,0.21,0.0,0.22,9.0
2020-05-12 2:00:00,0.0,0.22,0.0,0.22,0.0,0.44,9.0
2020-05-12 3:00:00,0.0,0.01,0.0,0.2,0.0,0.21,10.0
2020-05-12 4:00:00,0.0,0.01,0.0,0.22,0.0,0.23,10.0
2020-05-12 5:00:00,0.0,1.34,0.0,0.24,0.0,1.58,10.0
2020-05-12 6:00:00,0.0,3.3,0.0,0.16,0.0,3.46,22.0
2020-05-12 7:00:00,0.0,3.29,0.0,0.15,0.0,3.44,52.0
2020-05-12 8:00:00,0.18,0.27,0.0,0.22,0.0,0.31,83.0
2020-05-12 9:00:00,0.65,0.0,0.0,0.85,0.0,0.21,84.0
2020-05-12 10:00:00,1.06,0.0,0.0,0.98,0.0,0.21,75.0
2020-05-12 11:00:00,0.68,0.0,0.0,0.72,0.0,0.04,66.0
2020-05-12 12:00:00,2.13,0.0,0.0,2.38,0.0,0.26,58.0
2020-05-12 13:00:00,1.42,0.0,0.0,1.6,0.0,0.18,31.0
2020-05-12 14:00:00,0.38,0.01,0.0,1.82,0.0,1.44,14.0
2020-05-12 15:00:00,0.0,0.01,0.0,1.57,0.0,1.57,10.0
2020-05-12 16:00:00,0.0,0.01,0.0,1.1,0.0,1.11,10.0
2020-05-12 17:00:00,0.0,0.01,0.0,1.75,0.0,1.76,10.0
2020-05-12 18:00:00,0.31,0.47,0.0,2.69,0.0,2.88,10.0
2020-05-12 19:00:00,0.3,0.33,0.0,1.92,0.0,2.16,9.0
2020-05-12 20:00:00,0.0,0.12,0.0,0.3,0.0,0.42,9.0
2020-05-12 21:00:00,0.0,0.01,0.0,0.6,0.0,0.6,10.0
2020-05-12 22:00:00,0.0,0.01,0.0,0.66,0.0,0.67,10.0
2020-05-12 23:00:00,0.0,0.01,0.0,0.99,0.0,1.0,10.0
