date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-07-12 0:00:00,0.0,0.3,0.0,2.44,0.0,2.73,6.0
2020-07-12 1:00:00,0.0,0.01,0.0,0.23,0.0,0.24,10.0
2020-07-12 2:00:00,0.0,0.01,0.0,0.22,0.0,0.23,10.0
2020-07-12 3:00:00,0.0,0.01,0.0,0.25,0.0,0.26,10.0
2020-07-12 4:00:00,0.0,0.01,0.0,0.23,0.0,0.23,10.0
2020-07-12 5:00:00,0.0,1.44,0.0,0.18,0.0,1.62,10.0
2020-07-12 6:00:00,0.0,3.3,0.0,0.16,0.0,3.46,23.0
2020-07-12 7:00:00,0.0,3.3,0.0,0.16,0.0,3.46,53.0
2020-07-12 8:00:00,1.04,0.22,0.0,1.28,0.0,0.46,84.0
2020-07-12 9:00:00,0.63,0.0,0.0,0.69,0.0,0.06,75.0
2020-07-12 10:00:00,0.22,0.0,0.0,0.25,0.0,0.03,68.0
2020-07-12 11:00:00,0.79,0.0,0.0,0.82,0.0,0.04,66.0
2020-07-12 12:00:00,0.37,0.0,0.0,0.41,0.0,0.03,57.0
2020-07-12 13:00:00,0.84,0.0,0.0,0.92,0.0,0.08,52.0
2020-07-12 14:00:00,0.2,0.0,0.0,0.22,0.0,0.03,41.0
2020-07-12 15:00:00,0.52,0.0,0.0,0.61,0.0,0.09,38.0
2020-07-12 16:00:00,1.74,0.0,0.0,1.91,0.0,0.17,30.0
2020-07-12 17:00:00,0.03,0.01,0.0,2.33,0.0,2.31,10.0
2020-07-12 18:00:00,0.0,0.01,0.0,1.48,0.0,1.49,10.0
2020-07-12 19:00:00,0.0,0.01,0.0,2.03,0.0,2.04,10.0
2020-07-12 20:00:00,0.0,0.01,0.0,1.66,0.0,1.67,10.0
2020-07-12 21:00:00,0.0,0.01,0.0,2.36,0.0,2.36,10.0
2020-07-12 22:00:00,0.46,0.32,0.0,1.93,0.0,1.94,10.0
2020-07-12 23:00:00,0.16,0.58,0.0,1.99,0.0,2.49,6.0
