date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-06-20 0:00:00,0.0,0.01,0.0,3.72,0.0,3.73,10.0
2020-06-20 1:00:00,0.0,0.01,0.0,3.45,0.0,3.45,10.0
2020-06-20 2:00:00,0.0,0.01,0.0,1.05,0.0,1.06,10.0
2020-06-20 3:00:00,0.0,0.01,0.0,0.13,0.0,0.13,10.0
2020-06-20 4:00:00,0.0,0.01,0.0,0.11,0.0,0.12,9.0
2020-06-20 5:00:00,0.0,0.01,0.0,0.14,0.0,0.15,9.0
2020-06-20 6:00:00,0.0,0.0,0.0,0.1,0.0,0.1,9.0
2020-06-20 7:00:00,0.0,0.13,0.13,0.14,0.0,0.14,9.0
2020-06-20 8:00:00,0.0,0.22,0.28,0.09,0.0,0.04,9.0
2020-06-20 9:00:00,0.0,0.28,0.4,0.14,0.0,0.03,11.0
2020-06-20 10:00:00,0.0,0.28,0.35,0.1,0.0,0.02,13.0
2020-06-20 11:00:00,0.5,0.07,0.33,2.24,0.0,1.48,15.0
2020-06-20 12:00:00,0.07,0.13,0.41,1.99,0.0,1.65,10.0
2020-06-20 13:00:00,0.02,0.28,0.41,0.39,0.0,0.25,10.0
2020-06-20 14:00:00,0.0,0.23,0.25,0.04,0.0,0.01,12.0
2020-06-20 15:00:00,0.0,0.3,0.32,0.02,0.0,0.01,14.0
2020-06-20 16:00:00,0.01,0.06,0.1,0.06,0.0,0.01,16.0
2020-06-20 17:00:00,0.0,0.07,0.07,0.01,0.0,0.01,17.0
2020-06-20 18:00:00,0.02,0.02,0.03,0.05,0.0,0.02,17.0
2020-06-20 19:00:00,0.02,0.0,0.01,0.04,0.0,0.02,17.0
2020-06-20 20:00:00,0.0,0.1,0.11,0.03,0.0,0.02,16.0
2020-06-20 21:00:00,0.04,0.01,0.01,0.06,0.0,0.02,16.0
2020-06-20 22:00:00,0.0,0.01,0.0,0.02,0.0,0.03,16.0
2020-06-20 23:00:00,0.04,0.0,0.0,0.06,0.0,0.03,16.0
