date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-07-23 0:00:00,0.03,0.01,0.0,0.05,0.0,0.03,98.0
2020-07-23 1:00:00,0.03,0.01,0.0,0.05,0.0,0.03,97.0
2020-07-23 2:00:00,0.03,0.01,0.0,0.05,0.0,0.03,97.0
2020-07-23 3:00:00,0.0,0.01,0.0,0.02,0.0,0.03,96.0
2020-07-23 4:00:00,0.03,0.01,0.0,0.05,0.0,0.03,96.0
2020-07-23 5:00:00,0.02,0.01,0.0,0.05,0.0,0.04,96.0
2020-07-23 6:00:00,0.0,0.01,0.0,0.04,0.0,0.05,95.0
2020-07-23 7:00:00,0.0,0.01,0.01,0.0,0.0,0.0,95.0
2020-07-23 8:00:00,0.01,0.19,0.2,0.03,0.0,0.01,94.0
2020-07-23 9:00:00,0.0,0.34,0.37,0.04,0.0,0.01,95.0
2020-07-23 10:00:00,0.0,0.21,0.29,0.04,0.05,0.0,95.0
2020-07-23 11:00:00,0.0,0.0,0.42,0.03,0.4,0.0,100.0
2020-07-23 12:00:00,0.0,0.0,0.77,0.05,0.72,0.0,100.0
2020-07-23 13:00:00,0.0,0.0,0.73,0.05,0.68,0.0,100.0
2020-07-23 14:00:00,0.0,0.0,0.87,0.06,0.82,0.0,100.0
2020-07-23 15:00:00,0.0,0.0,0.88,0.05,0.83,0.0,100.0
2020-07-23 16:00:00,0.0,0.0,0.79,0.05,0.73,0.0,100.0
2020-07-23 17:00:00,0.0,0.11,0.54,0.05,0.38,0.0,99.0
2020-07-23 18:00:00,0.0,0.0,0.3,0.05,0.25,0.0,100.0
2020-07-23 19:00:00,0.0,0.0,0.11,0.04,0.08,0.01,100.0
2020-07-23 20:00:00,0.0,0.0,0.02,0.02,0.0,0.01,100.0
2020-07-23 21:00:00,0.03,0.0,0.0,0.05,0.0,0.02,100.0
2020-07-23 22:00:00,0.03,0.01,0.0,0.05,0.0,0.03,99.0
2020-07-23 23:00:00,0.02,0.01,0.0,0.05,0.0,0.03,98.0
