date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-12-14 0:00:00,0.0,0.01,0.0,0.05,0.0,0.06,10.0
2020-12-14 1:00:00,0.0,0.01,0.0,0.02,0.0,0.02,10.0
2020-12-14 2:00:00,0.28,0.34,0.0,0.07,0.27,0.39,10.0
2020-12-14 3:00:00,0.29,0.5,0.0,0.02,0.29,0.52,9.0
2020-12-14 4:00:00,0.0,0.01,0.0,0.05,0.0,0.06,10.0
2020-12-14 5:00:00,0.0,0.84,0.0,0.02,0.0,0.86,10.0
2020-12-14 6:00:00,0.0,2.0,0.0,0.05,0.0,2.05,17.0
2020-12-14 7:00:00,0.0,2.0,0.0,0.03,0.0,2.03,37.0
2020-12-14 8:00:00,0.3,0.17,0.0,0.04,0.28,0.2,56.0
2020-12-14 9:00:00,0.36,0.0,0.04,0.41,0.01,0.03,55.0
2020-12-14 10:00:00,0.25,0.09,0.15,0.34,0.01,0.05,51.0
2020-12-14 11:00:00,0.2,0.44,0.5,0.6,0.0,0.33,47.0
2020-12-14 12:00:00,0.0,0.41,0.43,0.04,0.0,0.01,49.0
2020-12-14 13:00:00,0.0,0.45,0.46,0.02,0.0,0.01,53.0
2020-12-14 14:00:00,0.01,0.28,0.31,0.05,0.0,0.01,58.0
2020-12-14 15:00:00,0.37,0.02,0.12,0.49,0.0,0.02,60.0
2020-12-14 16:00:00,0.94,0.0,0.01,0.77,0.2,0.03,56.0
2020-12-14 17:00:00,1.1,0.0,0.0,1.14,0.0,0.04,44.0
2020-12-14 18:00:00,1.64,0.0,0.0,1.74,0.02,0.13,31.0
2020-12-14 19:00:00,0.1,0.01,0.0,0.91,0.0,0.82,11.0
2020-12-14 20:00:00,0.0,0.01,0.0,0.54,0.0,0.55,10.0
2020-12-14 21:00:00,0.0,0.01,0.0,0.55,0.0,0.56,10.0
2020-12-14 22:00:00,0.0,0.01,0.0,0.48,0.0,0.49,10.0
2020-12-14 23:00:00,0.0,0.01,0.0,0.16,0.0,0.16,10.0
