date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-05-27 0:00:00,0.01,0.01,0.0,0.17,0.0,0.17,18.0
2020-05-27 1:00:00,0.0,0.01,0.0,0.16,0.0,0.17,18.0
2020-05-27 2:00:00,0.0,0.01,0.0,0.1,0.0,0.11,18.0
2020-05-27 3:00:00,0.0,0.01,0.0,0.1,0.0,0.11,17.0
2020-05-27 4:00:00,0.0,0.01,0.0,0.08,0.0,0.09,17.0
2020-05-27 5:00:00,0.0,0.49,0.0,0.08,0.0,0.58,17.0
2020-05-27 6:00:00,0.0,1.09,0.09,0.09,0.0,1.09,20.0
2020-05-27 7:00:00,0.0,1.21,0.21,0.77,0.0,1.77,31.0
2020-05-27 8:00:00,0.94,0.17,0.7,1.73,0.02,0.28,43.0
2020-05-27 9:00:00,0.13,0.89,1.17,0.47,0.01,0.07,33.0
2020-05-27 10:00:00,0.24,0.91,1.6,1.28,0.02,0.38,41.0
2020-05-27 11:00:00,0.02,1.41,1.81,0.44,0.01,0.03,47.0
2020-05-27 12:00:00,0.01,1.56,1.88,0.33,0.02,0.02,61.0
2020-05-27 13:00:00,0.05,1.69,1.85,0.31,0.01,0.1,76.0
2020-05-27 14:00:00,0.05,0.62,1.65,0.28,0.87,0.08,92.0
2020-05-27 15:00:00,0.0,0.0,1.36,0.08,1.28,0.0,100.0
2020-05-27 16:00:00,0.0,0.0,1.0,0.1,0.89,0.0,100.0
2020-05-27 17:00:00,0.11,0.26,0.59,0.29,0.16,0.01,100.0
2020-05-27 18:00:00,0.09,0.0,0.18,0.2,0.09,0.01,100.0
2020-05-27 19:00:00,2.99,0.0,0.1,4.08,0.0,0.99,99.0
2020-05-27 20:00:00,1.82,0.0,0.05,1.91,0.01,0.06,62.0
2020-05-27 21:00:00,1.5,0.0,0.01,1.55,0.01,0.06,40.0
2020-05-27 22:00:00,0.28,0.0,0.0,0.31,0.0,0.04,22.0
2020-05-27 23:00:00,0.26,0.0,0.0,0.29,0.0,0.03,17.0
