date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-02-22 0:00:00,0.0,0.01,0.0,2.33,0.0,2.34,0.0
2020-02-22 1:00:00,0.0,0.01,0.0,0.06,0.0,0.07,0.0
2020-02-22 2:00:00,0.0,0.01,0.0,0.03,0.0,0.04,0.0
2020-02-22 3:00:00,0.0,0.01,0.0,0.06,0.0,0.07,0.0
2020-02-22 4:00:00,0.0,0.01,0.0,0.03,0.0,0.04,0.0
2020-02-22 5:00:00,0.0,0.01,0.0,0.06,0.0,0.07,0.0
2020-02-22 6:00:00,0.0,0.01,0.0,0.03,0.0,0.03,0.0
2020-02-22 7:00:00,0.0,0.01,0.0,0.06,0.0,0.07,0.0
2020-02-22 8:00:00,0.0,0.02,0.02,0.03,0.0,0.03,0.0
2020-02-22 9:00:00,0.0,0.01,0.06,1.16,0.0,1.1,0.0
2020-02-22 10:00:00,0.0,0.15,0.16,0.04,0.0,0.03,0.0
2020-02-22 11:00:00,0.0,0.18,0.21,0.06,0.0,0.03,0.0
2020-02-22 12:00:00,0.05,0.2,0.2,0.09,0.0,0.03,0.0
2020-02-22 13:00:00,0.0,0.14,0.17,0.05,0.0,0.02,2.0
2020-02-22 14:00:00,0.0,0.26,0.26,0.01,0.0,0.01,2.0
2020-02-22 15:00:00,0.09,0.18,0.21,0.15,0.0,0.03,4.0
2020-02-22 16:00:00,0.38,0.0,0.05,1.64,0.01,1.22,4.0
2020-02-22 17:00:00,0.0,0.01,0.0,3.3,0.0,3.3,0.0
2020-02-22 18:00:00,0.0,0.01,0.0,4.08,0.0,4.09,0.0
2020-02-22 19:00:00,0.0,0.01,0.0,3.96,0.0,3.96,0.0
2020-02-22 20:00:00,0.0,0.01,0.0,4.74,0.0,4.75,0.0
2020-02-22 21:00:00,0.0,0.01,0.0,4.62,0.0,4.63,0.0
2020-02-22 22:00:00,0.0,0.01,0.0,4.59,0.0,4.6,0.0
2020-02-22 23:00:00,0.0,0.01,0.0,4.39,0.0,4.4,0.0
