date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-08-13 0:00:00,0.03,0.0,0.0,0.06,0.0,0.03,84.0
2020-08-13 1:00:00,0.03,0.01,0.0,0.06,0.0,0.03,83.0
2020-08-13 2:00:00,0.02,0.01,0.0,0.05,0.0,0.03,83.0
2020-08-13 3:00:00,0.04,0.01,0.0,0.07,0.0,0.03,83.0
2020-08-13 4:00:00,0.01,0.01,0.0,0.03,0.0,0.03,83.0
2020-08-13 5:00:00,0.03,0.01,0.0,0.05,0.0,0.03,82.0
2020-08-13 6:00:00,0.0,0.01,0.0,0.06,0.0,0.06,82.0
2020-08-13 7:00:00,0.0,0.0,0.0,0.01,0.0,0.02,82.0
2020-08-13 8:00:00,0.02,0.0,0.02,0.05,0.0,0.01,81.0
2020-08-13 9:00:00,0.01,0.01,0.01,0.02,0.0,0.01,81.0
2020-08-13 10:00:00,0.0,0.06,0.08,0.03,0.0,0.01,81.0
2020-08-13 11:00:00,0.0,0.09,0.12,0.05,0.0,0.01,81.0
2020-08-13 12:00:00,0.0,0.22,0.22,0.0,0.0,0.0,81.0
2020-08-13 13:00:00,0.0,0.25,0.28,0.05,0.0,0.01,82.0
2020-08-13 14:00:00,0.0,0.39,0.42,0.03,0.0,0.01,84.0
2020-08-13 15:00:00,0.0,0.35,0.37,0.02,0.0,0.01,87.0
2020-08-13 16:00:00,0.01,0.15,0.18,0.05,0.0,0.01,90.0
2020-08-13 17:00:00,0.0,0.07,0.07,0.0,0.0,0.0,92.0
2020-08-13 18:00:00,0.0,0.06,0.09,0.05,0.0,0.01,92.0
2020-08-13 19:00:00,0.02,0.02,0.02,0.03,0.0,0.01,92.0
2020-08-13 20:00:00,0.61,0.0,0.0,0.64,0.0,0.03,92.0
2020-08-13 21:00:00,0.87,0.0,0.0,0.9,0.0,0.03,84.0
2020-08-13 22:00:00,0.22,0.0,0.0,0.24,0.0,0.03,73.0
2020-08-13 23:00:00,0.14,0.0,0.0,0.17,0.0,0.03,71.0
