date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-12-18 0:00:00,0.0,0.01,0.0,0.72,0.0,0.73,9.0
2020-12-18 1:00:00,0.0,0.01,0.0,0.05,0.0,0.05,9.0
2020-12-18 2:00:00,0.0,0.05,0.0,0.05,0.0,0.1,9.0
2020-12-18 3:00:00,0.0,0.01,0.0,0.02,0.0,0.03,9.0
2020-12-18 4:00:00,0.0,0.01,0.0,0.05,0.0,0.05,9.0
2020-12-18 5:00:00,0.0,0.01,0.0,0.04,0.0,0.05,8.0
2020-12-18 6:00:00,0.0,0.01,0.0,0.02,0.0,0.03,8.0
2020-12-18 7:00:00,0.0,0.01,0.0,0.05,0.0,0.06,8.0
2020-12-18 8:00:00,0.0,0.01,0.0,0.03,0.0,0.03,8.0
2020-12-18 9:00:00,0.0,0.02,0.01,0.03,0.0,0.04,8.0
2020-12-18 10:00:00,0.0,0.24,0.24,0.04,0.0,0.03,8.0
2020-12-18 11:00:00,0.0,0.69,0.69,0.01,0.0,0.01,9.0
2020-12-18 12:00:00,0.0,0.8,0.83,0.04,0.0,0.01,15.0
2020-12-18 13:00:00,0.0,0.59,0.62,0.03,0.0,0.01,23.0
2020-12-18 14:00:00,0.0,0.34,0.35,0.01,0.0,0.0,27.0
2020-12-18 15:00:00,0.01,0.06,0.08,0.04,0.0,0.01,31.0
2020-12-18 16:00:00,0.02,0.0,0.0,0.03,0.0,0.02,31.0
2020-12-18 17:00:00,1.26,0.0,0.0,1.29,0.0,0.03,31.0
2020-12-18 18:00:00,0.5,0.01,0.0,2.25,0.0,1.76,16.0
2020-12-18 19:00:00,0.0,0.01,0.0,3.14,0.0,3.15,10.0
2020-12-18 20:00:00,0.0,0.01,0.0,4.35,0.0,4.35,10.0
2020-12-18 21:00:00,0.0,0.01,0.0,4.32,0.0,4.33,10.0
2020-12-18 22:00:00,0.0,0.01,0.0,3.83,0.0,3.83,10.0
2020-12-18 23:00:00,0.0,0.01,0.0,3.01,0.0,3.02,10.0
