date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-11-16 0:00:00,0.0,0.01,0.0,0.51,0.0,0.52,9.0
2020-11-16 1:00:00,0.0,0.01,0.0,0.36,0.0,0.37,9.0
2020-11-16 2:00:00,0.0,0.01,0.0,0.24,0.0,0.25,9.0
2020-11-16 3:00:00,0.0,0.01,0.0,0.29,0.0,0.29,9.0
2020-11-16 4:00:00,0.0,0.01,0.0,0.31,0.0,0.32,9.0
2020-11-16 5:00:00,0.0,0.01,0.0,0.24,0.0,0.25,9.0
2020-11-16 6:00:00,0.0,0.01,0.0,0.29,0.0,0.29,8.0
2020-11-16 7:00:00,0.0,0.01,0.0,0.69,0.0,0.7,8.0
2020-11-16 8:00:00,0.0,0.01,0.0,0.82,0.0,0.83,8.0
2020-11-16 9:00:00,0.0,0.01,0.0,0.85,0.0,0.85,8.0
2020-11-16 10:00:00,0.0,0.01,0.02,1.02,0.0,1.01,8.0
2020-11-16 11:00:00,0.0,0.01,0.06,0.81,0.0,0.76,8.0
2020-11-16 12:00:00,0.0,0.09,0.07,1.12,0.0,1.15,8.0
2020-11-16 13:00:00,0.0,0.28,0.04,1.19,0.0,1.43,6.0
2020-11-16 14:00:00,0.0,0.01,0.02,1.47,0.0,1.46,10.0
2020-11-16 15:00:00,0.0,0.01,0.02,1.59,0.0,1.58,10.0
2020-11-16 16:00:00,0.0,0.01,0.0,4.83,0.0,4.84,10.0
2020-11-16 17:00:00,0.0,0.01,0.0,2.96,0.0,2.97,10.0
2020-11-16 18:00:00,0.0,0.01,0.0,2.87,0.0,2.88,10.0
2020-11-16 19:00:00,0.0,0.01,0.0,1.16,0.0,1.17,10.0
2020-11-16 20:00:00,0.0,0.01,0.0,1.35,0.0,1.36,10.0
2020-11-16 21:00:00,0.0,0.01,0.0,1.19,0.0,1.19,9.0
2020-11-16 22:00:00,0.0,0.01,0.0,0.98,0.0,0.99,9.0
2020-11-16 23:00:00,0.0,0.01,0.0,0.83,0.0,0.84,9.0
