date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-01-30 0:00:00,0.0,0.01,0.0,0.57,0.0,0.58,0.0
2020-01-30 1:00:00,0.0,2.45,0.0,2.75,0.0,5.2,0.0
2020-01-30 2:00:00,0.01,2.12,0.0,2.38,0.0,4.49,23.0
2020-01-30 3:00:00,0.0,2.5,0.0,2.78,0.0,5.28,43.0
2020-01-30 4:00:00,0.0,0.13,0.0,0.37,0.0,0.5,68.0
2020-01-30 5:00:00,0.0,0.01,0.0,0.23,0.0,0.24,70.0
2020-01-30 6:00:00,0.0,0.01,0.0,0.22,0.0,0.23,70.0
2020-01-30 7:00:00,0.31,0.0,0.0,0.37,0.0,0.07,70.0
2020-01-30 8:00:00,0.37,0.0,0.0,0.41,0.0,0.04,66.0
2020-01-30 9:00:00,0.58,0.07,0.17,1.01,0.01,0.33,61.0
2020-01-30 10:00:00,0.23,0.04,0.15,0.46,0.01,0.13,55.0
2020-01-30 11:00:00,0.0,0.07,0.21,0.12,0.02,0.0,53.0
2020-01-30 12:00:00,0.0,0.14,0.3,0.13,0.02,0.0,53.0
2020-01-30 13:00:00,0.16,0.06,0.23,0.32,0.02,0.02,53.0
2020-01-30 14:00:00,0.16,0.04,0.22,0.36,0.01,0.04,52.0
2020-01-30 15:00:00,0.36,0.0,0.13,0.52,0.0,0.03,49.0
2020-01-30 16:00:00,0.28,0.0,0.06,0.38,0.0,0.04,45.0
2020-01-30 17:00:00,1.39,0.0,0.0,1.63,0.0,0.24,41.0
2020-01-30 18:00:00,0.65,0.0,0.0,0.7,0.0,0.05,25.0
2020-01-30 19:00:00,0.47,0.0,0.0,0.51,0.0,0.04,16.0
2020-01-30 20:00:00,0.47,0.0,0.0,0.51,0.0,0.04,10.0
2020-01-30 21:00:00,0.23,0.0,0.0,0.94,0.0,0.72,3.0
2020-01-30 22:00:00,0.0,0.01,0.0,1.15,0.0,1.16,0.0
2020-01-30 23:00:00,0.0,0.01,0.0,0.93,0.0,0.94,0.0
