date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-03-07 0:00:00,0.48,0.0,0.0,0.7,0.0,0.22,32.0
2020-03-07 1:00:00,0.19,0.0,0.0,0.24,0.0,0.05,26.0
2020-03-07 2:00:00,0.13,0.0,0.0,0.16,0.0,0.03,23.0
2020-03-07 3:00:00,0.08,0.0,0.0,0.14,0.0,0.06,22.0
2020-03-07 4:00:00,0.08,0.0,0.0,0.19,0.0,0.12,19.0
2020-03-07 5:00:00,0.08,0.0,0.0,0.17,0.0,0.09,18.0
2020-03-07 6:00:00,0.08,0.0,0.01,0.15,0.0,0.07,16.0
2020-03-07 7:00:00,0.08,0.0,0.07,0.26,0.08,0.2,15.0
2020-03-07 8:00:00,0.08,0.0,0.13,0.7,0.04,0.54,13.0
2020-03-07 9:00:00,0.04,1.05,0.17,1.72,0.04,2.6,12.0
2020-03-07 10:00:00,0.09,0.02,0.16,0.25,0.01,0.02,22.0
2020-03-07 11:00:00,0.47,0.0,0.25,0.86,0.0,0.15,19.0
2020-03-07 12:00:00,0.31,0.04,0.26,1.58,0.0,1.06,14.0
2020-03-07 13:00:00,0.0,0.1,0.34,0.52,0.01,0.28,10.0
2020-03-07 14:00:00,0.0,0.24,0.44,0.18,0.02,0.01,11.0
2020-03-07 15:00:00,0.14,0.05,0.25,0.37,0.01,0.04,12.0
2020-03-07 16:00:00,0.05,0.03,0.19,0.32,0.01,0.13,11.0
2020-03-07 17:00:00,0.0,0.02,0.2,1.07,0.01,0.9,10.0
2020-03-07 18:00:00,0.0,0.01,0.21,0.66,0.0,0.47,10.0
2020-03-07 19:00:00,0.0,0.01,0.07,0.49,0.0,0.43,10.0
2020-03-07 20:00:00,0.0,0.01,0.03,1.04,0.0,1.02,10.0
2020-03-07 21:00:00,0.0,0.01,0.0,1.51,0.0,1.52,10.0
2020-03-07 22:00:00,0.0,0.01,0.0,0.72,0.0,0.73,10.0
2020-03-07 23:00:00,0.0,0.01,0.0,0.45,0.0,0.45,10.0
