date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-11-18 0:00:00,0.0,0.01,0.0,0.51,0.0,0.52,9.0
2020-11-18 1:00:00,0.0,0.01,0.0,0.36,0.0,0.37,9.0
2020-11-18 2:00:00,0.0,0.01,0.0,0.38,0.0,0.39,9.0
2020-11-18 3:00:00,0.0,0.01,0.0,0.32,0.0,0.33,9.0
2020-11-18 4:00:00,0.0,0.01,0.0,0.3,0.0,0.3,9.0
2020-11-18 5:00:00,0.0,0.77,0.0,1.09,0.0,1.85,8.0
2020-11-18 6:00:00,0.0,2.0,0.0,2.8,0.0,4.8,15.0
2020-11-18 7:00:00,0.0,2.0,0.0,4.57,0.0,6.57,34.0
2020-11-18 8:00:00,0.15,0.12,0.04,0.37,0.0,0.3,54.0
2020-11-18 9:00:00,0.24,0.17,0.31,0.43,0.01,0.06,54.0
2020-11-18 10:00:00,0.21,0.27,0.46,0.44,0.01,0.05,52.0
2020-11-18 11:00:00,0.17,0.74,0.7,0.65,0.01,0.53,52.0
2020-11-18 12:00:00,0.27,0.11,0.27,0.48,0.01,0.05,57.0
2020-11-18 13:00:00,0.0,0.15,0.24,0.08,0.02,0.01,54.0
2020-11-18 14:00:00,0.0,0.15,0.26,0.09,0.02,0.0,55.0
2020-11-18 15:00:00,0.47,0.0,0.07,0.75,0.0,0.22,56.0
2020-11-18 16:00:00,0.66,0.0,0.0,0.37,0.0,0.04,49.0
2020-11-18 17:00:00,1.24,0.0,0.0,1.47,0.0,0.23,42.0
2020-11-18 18:00:00,0.69,0.0,0.0,0.78,0.0,0.1,26.0
2020-11-18 19:00:00,0.59,0.0,0.0,0.64,0.0,0.04,18.0
2020-11-18 20:00:00,0.04,0.01,0.0,1.01,0.0,0.98,11.0
2020-11-18 21:00:00,0.0,0.01,0.0,1.1,0.0,1.11,10.0
2020-11-18 22:00:00,0.0,0.01,0.0,1.01,0.0,1.02,10.0
2020-11-18 23:00:00,0.0,0.01,0.0,1.05,0.0,1.05,10.0
