date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-05-21 0:00:00,0.2,0.0,0.0,0.24,0.0,0.04,62.0
2020-05-21 1:00:00,0.16,0.0,0.0,0.2,0.0,0.03,59.0
2020-05-21 2:00:00,0.14,0.0,0.0,0.19,0.0,0.05,57.0
2020-05-21 3:00:00,0.11,0.0,0.0,0.14,0.0,0.03,55.0
2020-05-21 4:00:00,0.1,0.0,0.0,0.13,0.0,0.03,53.0
2020-05-21 5:00:00,0.07,0.38,0.0,0.55,0.0,0.86,52.0
2020-05-21 6:00:00,0.0,1.0,0.29,0.93,0.0,1.64,53.0
2020-05-21 7:00:00,0.0,1.0,0.78,0.45,0.01,0.67,62.0
2020-05-21 8:00:00,0.24,0.89,1.12,0.61,0.01,0.14,72.0
2020-05-21 9:00:00,0.05,0.88,1.34,0.67,0.0,0.16,77.0
2020-05-21 10:00:00,0.25,0.27,0.83,1.05,0.0,0.25,86.0
2020-05-21 11:00:00,0.12,0.18,0.66,0.86,0.0,0.26,85.0
2020-05-21 12:00:00,0.0,0.47,0.75,0.27,0.02,0.02,85.0
2020-05-21 13:00:00,0.06,0.58,0.87,0.35,0.02,0.02,88.0
2020-05-21 14:00:00,0.07,0.11,0.49,0.05,0.41,0.0,92.0
2020-05-21 15:00:00,0.04,0.1,0.29,0.06,0.17,0.0,92.0
2020-05-21 16:00:00,0.55,0.0,0.17,1.02,0.0,0.31,92.0
2020-05-21 17:00:00,0.4,0.0,0.09,0.62,0.0,0.14,86.0
2020-05-21 18:00:00,0.27,0.0,0.02,0.33,0.0,0.04,82.0
2020-05-21 19:00:00,1.52,0.0,0.01,2.55,0.0,1.01,77.0
2020-05-21 20:00:00,0.65,0.0,0.0,0.69,0.0,0.04,59.0
2020-05-21 21:00:00,0.5,0.0,0.0,0.54,0.0,0.04,51.0
2020-05-21 22:00:00,0.4,0.0,0.0,0.44,0.0,0.04,44.0
2020-05-21 23:00:00,0.42,0.0,0.0,0.47,0.0,0.04,39.0
