date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-01-21 0:00:00,0.0,0.01,0.0,0.89,0.0,0.9,1.0
2020-01-21 1:00:00,0.0,2.25,0.0,2.73,0.0,4.98,1.0
2020-01-21 2:00:00,0.0,2.5,0.0,2.82,0.0,5.32,22.0
2020-01-21 3:00:00,0.0,2.5,0.0,2.81,0.0,5.31,46.0
2020-01-21 4:00:00,0.0,0.31,0.0,0.63,0.0,0.93,71.0
2020-01-21 5:00:00,0.0,0.01,0.0,0.29,0.0,0.3,74.0
2020-01-21 6:00:00,0.0,0.01,0.0,0.65,0.0,0.66,74.0
2020-01-21 7:00:00,1.04,0.0,0.0,1.12,0.0,0.08,74.0
2020-01-21 8:00:00,0.94,0.0,0.0,1.01,0.0,0.07,62.0
2020-01-21 9:00:00,1.09,0.0,0.07,1.41,0.0,0.25,52.0
2020-01-21 10:00:00,0.06,0.02,0.18,0.27,0.0,0.05,40.0
2020-01-21 11:00:00,0.0,0.14,0.28,0.15,0.01,0.02,38.0
2020-01-21 12:00:00,1.15,0.02,0.25,1.6,0.0,0.23,39.0
2020-01-21 13:00:00,0.3,0.0,0.16,0.53,0.0,0.07,25.0
2020-01-21 14:00:00,0.32,0.01,0.21,0.6,0.0,0.08,20.0
2020-01-21 15:00:00,0.53,0.0,0.08,0.66,0.0,0.05,16.0
2020-01-21 16:00:00,0.45,0.0,0.01,0.5,0.0,0.04,9.0
2020-01-21 17:00:00,0.04,0.01,0.0,5.07,0.0,5.03,3.0
2020-01-21 18:00:00,0.0,0.01,0.0,3.54,0.0,3.54,2.0
2020-01-21 19:00:00,0.0,0.01,0.0,4.61,0.0,4.62,2.0
2020-01-21 20:00:00,0.0,0.01,0.0,3.93,0.0,3.93,2.0
2020-01-21 21:00:00,0.0,1.94,0.0,5.55,0.0,7.49,2.0
2020-01-21 22:00:00,0.0,3.3,0.0,6.56,0.0,9.86,20.0
2020-01-21 23:00:00,0.0,3.3,0.0,6.31,0.0,9.61,52.0
