date,Production(KWh),Consumption(KWh)
2023-09-26 0:00:00,0.0,10.0
2023-09-26 1:00:00,0.0,9.3
2023-09-26 2:00:00,0.0,8.2
2023-09-26 3:00:00,0.0,7.4
2023-09-26 4:00:00,0.0,6.9
2023-09-26 5:00:00,0.0,6.8
2023-09-26 6:00:00,0.0,7.1
2023-09-26 7:00:00,0.3,7.4
2023-09-26 8:00:00,2.3,7.9
2023-09-26 9:00:00,2.4,8.6
2023-09-26 10:00:00,1.9,9.3
2023-09-26 11:00:00,4.0,10.0
2023-09-26 12:00:00,4.2,10.6
2023-09-26 13:00:00,4.4,11.5
2023-09-26 14:00:00,5.0,12.6
2023-09-26 15:00:00,3.1,13.3
2023-09-26 16:00:00,2.5,13.7
2023-09-26 17:00:00,0.9,13.7
2023-09-26 18:00:00,0.1,13.5
2023-09-26 19:00:00,0.0,13.2
2023-09-26 20:00:00,0.0,12.8
2023-09-26 21:00:00,0.0,8.9
2023-09-26 22:00:00,0.0,8.8
2023-09-26 23:00:00,0.0,8.4
