date,Production(KWh),Consumption(KWh)
2023-08-21 0:00:00,0.0,7.4
2023-08-21 1:00:00,0.0,7.4
2023-08-21 2:00:00,0.0,7.3
2023-08-21 3:00:00,0.0,7.3
2023-08-21 4:00:00,0.0,7.3
2023-08-21 5:00:00,0.0,7.1
2023-08-21 6:00:00,0.1,7.0
2023-08-21 7:00:00,4.3,7.0
2023-08-21 8:00:00,15.8,7.0
2023-08-21 9:00:00,27.1,7.0
2023-08-21 10:00:00,35.1,7.4
2023-08-21 11:00:00,39.6,11.7
2023-08-21 12:00:00,43.6,11.7
2023-08-21 13:00:00,43.4,11.5
2023-08-21 14:00:00,41.5,11.6
2023-08-21 15:00:00,36.4,11.4
2023-08-21 16:00:00,27.3,11.4
2023-08-21 17:00:00,5.1,11.6
2023-08-21 18:00:00,2.5,11.4
2023-08-21 19:00:00,0.4,10.8
2023-08-21 20:00:00,0.0,9.8
2023-08-21 21:00:00,0.0,8.8
2023-08-21 22:00:00,0.0,8.3
2023-08-21 23:00:00,0.0,8.1
