date,Production(KWh),Consumption(KWh)
2023-12-30 0:00:00,0.0,9.3
2023-12-30 1:00:00,0.0,9.3
2023-12-30 2:00:00,0.0,9.3
2023-12-30 3:00:00,0.0,9.0
2023-12-30 4:00:00,0.0,8.8
2023-12-30 5:00:00,0.0,8.6
2023-12-30 6:00:00,0.0,8.5
2023-12-30 7:00:00,0.1,8.5
2023-12-30 8:00:00,1.0,8.4
2023-12-30 9:00:00,6.8,8.3
2023-12-30 10:00:00,19.8,8.2
2023-12-30 11:00:00,26.0,8.3
2023-12-30 12:00:00,27.4,8.3
2023-12-30 13:00:00,24.5,8.2
2023-12-30 14:00:00,11.7,8.3
2023-12-30 15:00:00,6.3,8.4
2023-12-30 16:00:00,0.7,8.5
2023-12-30 17:00:00,0.0,8.7
