date,Production(KWh),Consumption(KWh)
2023-08-29 0:00:00,0.0,7.9
2023-08-29 1:00:00,0.0,7.7
2023-08-29 2:00:00,0.0,7.4
2023-08-29 3:00:00,0.0,7.9
2023-08-29 4:00:00,0.0,7.9
2023-08-29 5:00:00,0.0,8.2
2023-08-29 6:00:00,0.1,8.3
2023-08-29 7:00:00,3.8,7.9
2023-08-29 8:00:00,15.2,7.5
2023-08-29 9:00:00,26.9,7.3
2023-08-29 10:00:00,35.2,7.5
2023-08-29 11:00:00,40.3,7.9
2023-08-29 12:00:00,42.5,8.7
2023-08-29 13:00:00,44.6,9.8
2023-08-29 14:00:00,41.9,10.9
2023-08-29 15:00:00,36.0,11.5
2023-08-29 16:00:00,27.0,11.7
2023-08-29 17:00:00,13.8,11.6
2023-08-29 18:00:00,4.9,11.3
2023-08-29 19:00:00,0.3,11.4
2023-08-29 20:00:00,0.0,11.8
2023-08-29 21:00:00,0.0,11.9
2023-08-29 22:00:00,0.0,11.6
2023-08-29 23:00:00,0.0,11.1
