date,Production(KWh),Consumption(KWh)
2023-11-21 0:00:00,0.0,8.0
2023-11-21 1:00:00,0.0,7.7
2023-11-21 2:00:00,0.0,7.4
2023-11-21 3:00:00,0.0,7.2
2023-11-21 4:00:00,0.0,7.1
2023-11-21 5:00:00,0.0,6.9
2023-11-21 6:00:00,0.0,6.6
2023-11-21 7:00:00,0.0,6.7
2023-11-21 8:00:00,0.7,6.6
2023-11-21 9:00:00,5.5,6.5
2023-11-21 10:00:00,18.3,6.7
2023-11-21 11:00:00,12.2,8.8
2023-11-21 12:00:00,4.6,9.9
2023-11-21 13:00:00,5.6,10.8
2023-11-21 14:00:00,8.5,11.4
2023-11-21 15:00:00,4.0,12.0
2023-11-21 16:00:00,4.0,12.7
2023-11-21 17:00:00,0.2,13.4
2023-11-21 18:00:00,0.0,13.9
2023-11-21 19:00:00,0.0,13.8
2023-11-21 20:00:00,0.0,13.6
2023-11-21 21:00:00,0.0,13.2
2023-11-21 22:00:00,0.0,12.7
2023-11-21 23:00:00,0.0,11.9
