date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-09-24 0:00:00,0.0,0.0,0.0,0.0
2020-09-24 1:00:00,0.0,0.0,0.0,0.0
2020-09-24 2:00:00,0.0,0.0,0.0,0.0
2020-09-24 3:00:00,0.0,0.0,0.0,0.1
2020-09-24 4:00:00,0.0,0.0,0.0,0.0
2020-09-24 5:00:00,0.0,0.0,0.0,0.1
2020-09-24 6:00:00,0.0,0.0,0.0,0.0
2020-09-24 7:00:00,0.0,0.0,0.0,0.1
2020-09-24 8:00:00,0.0,0.0,0.0,0.0
2020-09-24 9:00:00,0.0,0.0,0.0,0.0
2020-09-24 10:00:00,0.0,0.1,0.1,0.0
2020-09-24 11:00:00,0.0,0.7,0.8,0.0
2020-09-24 12:00:00,0.0,0.1,0.8,0.1
2020-09-24 13:00:00,0.0,0.0,1.2,0.1
2020-09-24 14:00:00,0.0,0.0,0.9,0.1
2020-09-24 15:00:00,0.0,0.0,0.3,0.0
2020-09-24 16:00:00,0.0,0.0,0.7,0.1
2020-09-24 17:00:00,0.0,0.0,0.1,0.0
2020-09-24 18:00:00,0.0,0.0,0.0,0.1
2020-09-24 19:00:00,0.0,0.0,0.0,0.0
2020-09-24 20:00:00,0.0,0.0,0.0,0.1
2020-09-24 21:00:00,0.0,0.0,0.0,0.0
2020-09-24 22:00:00,0.0,0.0,0.0,0.1
2020-09-24 23:00:00,0.0,0.0,0.0,0.0
