date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-08-30 0:00:00,0.0,0.0,0.0,0.0
2020-08-30 1:00:00,0.0,0.0,0.0,0.0
2020-08-30 4:00:00,0.0,0.0,0.0,0.0
2020-08-30 5:00:00,0.0,0.0,0.0,0.0
2020-08-30 6:00:00,0.0,0.0,0.0,0.1
2020-08-30 8:00:00,0.0,0.2,0.2,0.1
2020-08-30 9:00:00,0.0,0.4,0.4,0.0
2020-08-30 10:00:00,0.0,0.2,0.5,0.1
2020-08-30 11:00:00,0.0,0.0,0.9,0.0
2020-08-30 12:00:00,0.0,0.0,0.4,0.1
2020-08-30 13:00:00,0.0,0.0,0.8,0.0
2020-08-30 14:00:00,0.0,0.0,0.9,0.1
2020-08-30 15:00:00,0.0,0.0,1.2,0.0
2020-08-30 16:00:00,0.0,0.1,0.9,0.1
2020-08-30 17:00:00,0.0,0.0,0.5,0.0
2020-08-30 18:00:00,0.0,0.0,0.1,0.1
2020-08-30 19:00:00,0.0,0.0,0.0,0.0
2020-08-30 20:00:00,0.0,0.0,0.0,0.1
2020-08-30 21:00:00,0.0,0.0,0.0,0.0
2020-08-30 22:00:00,0.0,0.0,0.0,0.0
2020-08-30 23:00:00,0.0,0.0,0.0,0.0
