date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-07-21 0:00:00,0.0,0.0,0.0,0.1
2020-07-21 1:00:00,0.0,0.0,0.0,0.1
2020-07-21 2:00:00,0.1,0.0,0.0,0.1
2020-07-21 3:00:00,0.1,0.0,0.0,0.1
2020-07-21 4:00:00,0.0,0.0,0.0,0.1
2020-07-21 5:00:00,0.0,0.0,0.0,0.1
2020-07-21 6:00:00,0.0,0.0,0.0,0.1
2020-07-21 7:00:00,0.0,0.4,0.4,1.7
2020-07-21 8:00:00,0.3,0.4,0.8,0.8
2020-07-21 9:00:00,0.0,0.9,1.0,0.2
2020-07-21 10:00:00,0.0,1.3,1.4,0.1
2020-07-21 11:00:00,0.4,0.9,1.2,1.0
2020-07-21 12:00:00,0.0,0.5,1.1,0.6
2020-07-21 13:00:00,0.1,1.0,1.9,1.1
2020-07-21 14:00:00,0.0,0.5,1.4,0.1
2020-07-21 15:00:00,0.0,0.0,1.4,0.1
2020-07-21 16:00:00,0.1,0.1,0.7,0.2
2020-07-21 17:00:00,0.0,0.1,0.4,0.1
2020-07-21 18:00:00,1.4,0.0,0.2,1.7
2020-07-21 19:00:00,0.4,0.1,0.1,0.5
2020-07-21 20:00:00,0.0,0.0,0.1,0.1
2020-07-21 21:00:00,0.0,0.0,0.0,0.1
2020-07-21 22:00:00,0.4,0.0,0.0,0.5
2020-07-21 23:00:00,0.1,0.0,0.0,0.1
