date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-05-26 0:00:00,0.0,0.0,0.0,0.2
2020-05-26 1:00:00,0.0,0.0,0.0,0.1
2020-05-26 2:00:00,0.0,0.0,0.0,0.2
2020-05-26 3:00:00,0.0,0.0,0.0,0.1
2020-05-26 4:00:00,0.0,0.0,0.0,0.1
2020-05-26 5:00:00,0.0,0.4,0.0,0.1
2020-05-26 6:00:00,0.0,1.0,0.0,0.1
2020-05-26 7:00:00,0.0,1.1,0.1,0.2
2020-05-26 8:00:00,1.2,0.2,0.4,1.5
2020-05-26 9:00:00,1.1,0.6,0.6,2.3
2020-05-26 10:00:00,0.5,1.0,0.9,1.1
2020-05-26 11:00:00,0.3,0.6,1.2,1.0
2020-05-26 12:00:00,0.1,1.2,1.7,0.6
2020-05-26 13:00:00,0.1,0.9,1.8,1.0
2020-05-26 14:00:00,0.0,1.4,1.6,0.3
2020-05-26 15:00:00,0.1,1.1,1.4,0.4
2020-05-26 16:00:00,0.0,0.9,1.1,0.2
2020-05-26 17:00:00,0.1,0.5,0.6,0.2
2020-05-26 18:00:00,2.6,0.0,0.2,2.9
2020-05-26 19:00:00,2.1,0.0,0.1,2.6
2020-05-26 20:00:00,0.4,0.0,0.0,1.5
2020-05-26 21:00:00,0.0,0.0,0.0,1.1
2020-05-26 22:00:00,0.0,0.0,0.0,0.4
2020-05-26 23:00:00,0.0,0.0,0.0,0.3
