date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-12-07 0:00:00,0.0,0.0,0.0,0.0
2020-12-07 1:00:00,0.0,0.0,0.0,0.0
2020-12-07 2:00:00,0.0,0.0,0.0,0.0
2020-12-07 3:00:00,0.0,0.0,0.0,0.0
2020-12-07 4:00:00,0.0,0.0,0.0,0.0
2020-12-07 5:00:00,0.0,0.0,0.0,0.0
2020-12-07 6:00:00,0.0,0.0,0.0,0.0
2020-12-07 7:00:00,0.0,0.0,0.0,0.0
2020-12-07 8:00:00,0.0,0.1,0.1,0.0
2020-12-07 9:00:00,0.0,0.2,0.2,0.0
2020-12-07 10:00:00,0.0,0.4,0.4,0.0
2020-12-07 11:00:00,0.0,0.0,0.4,0.0
2020-12-07 12:00:00,0.0,0.0,0.7,0.1
2020-12-07 13:00:00,0.0,0.0,0.7,0.0
2020-12-07 14:00:00,0.0,0.0,0.7,0.0
2020-12-07 15:00:00,0.0,0.0,0.7,0.1
2020-12-07 16:00:00,0.0,0.0,0.4,0.1
2020-12-07 17:00:00,0.0,0.1,0.4,0.0
2020-12-07 18:00:00,0.0,0.0,0.1,0.0
2020-12-07 19:00:00,0.0,0.0,0.1,0.1
2020-12-07 20:00:00,0.0,0.0,0.0,0.0
2020-12-07 21:00:00,0.0,0.0,0.0,0.0
2020-12-07 22:00:00,0.0,0.0,0.0,0.0
2020-12-07 23:00:00,0.0,0.0,0.0,0.0
