date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-06-22 0:00:00,0.0,0.0,0.0,0.0
2020-06-22 1:00:00,0.0,0.0,0.0,0.0
2020-06-22 2:00:00,0.0,0.0,0.0,0.0
2020-06-22 3:00:00,0.0,0.0,0.0,0.1
2020-06-22 4:00:00,0.0,0.0,0.0,0.0
2020-06-22 5:00:00,0.0,0.0,0.0,0.1
2020-06-22 6:00:00,0.0,0.0,0.0,0.0
2020-06-22 7:00:00,0.0,0.0,0.0,0.0
2020-06-22 8:00:00,0.0,0.1,0.1,0.0
2020-06-22 9:00:00,0.0,0.2,0.3,0.0
2020-06-22 10:00:00,0.0,0.4,0.4,0.0
2020-06-22 11:00:00,0.0,0.1,0.3,0.0
2020-06-22 12:00:00,0.0,0.0,0.5,0.1
2020-06-22 13:00:00,0.0,0.0,0.5,0.0
2020-06-22 14:00:00,0.0,0.0,0.4,0.1
2020-06-22 15:00:00,0.0,0.0,0.2,0.0
2020-06-22 16:00:00,0.0,0.0,0.2,0.1
2020-06-22 17:00:00,0.0,0.0,0.0,0.0
2020-06-22 18:00:00,0.0,0.0,0.0,0.0
2020-06-22 19:00:00,0.0,0.0,0.0,0.1
2020-06-22 20:00:00,0.0,0.0,0.0,0.0
2020-06-22 21:00:00,0.0,0.0,0.0,0.1
2020-06-22 22:00:00,0.0,0.0,0.0,0.0
2020-06-22 23:00:00,0.0,0.0,0.0,0.1
