date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-08-08 0:00:00,0.0,0.0,0.0,0.0
2020-08-08 1:00:00,0.0,0.0,0.0,0.0
2020-08-08 2:00:00,0.0,0.0,0.0,0.1
2020-08-08 3:00:00,0.0,0.0,0.0,0.0
2020-08-08 4:00:00,0.0,0.0,0.0,0.1
2020-08-08 5:00:00,0.0,0.0,0.0,0.0
2020-08-08 6:00:00,0.0,0.0,0.0,0.0
2020-08-08 7:00:00,0.0,0.4,0.4,0.0
2020-08-08 8:00:00,0.0,0.3,0.8,0.0
2020-08-08 9:00:00,0.0,0.0,1.2,0.1
2020-08-08 10:00:00,0.0,0.0,1.5,0.0
2020-08-08 11:00:00,0.0,0.0,1.4,0.1
2020-08-08 12:00:00,0.0,0.0,1.6,0.1
2020-08-08 13:00:00,0.0,0.0,1.7,0.0
2020-08-08 14:00:00,0.0,0.0,1.3,0.1
2020-08-08 15:00:00,0.0,0.1,1.0,0.1
2020-08-08 16:00:00,0.0,0.0,0.9,0.0
2020-08-08 17:00:00,0.0,0.0,0.6,0.1
2020-08-08 18:00:00,0.0,0.0,0.1,0.1
2020-08-08 19:00:00,0.0,0.0,0.0,0.0
2020-08-08 20:00:00,0.0,0.0,0.0,0.0
2020-08-08 21:00:00,0.0,0.0,0.0,0.0
2020-08-08 22:00:00,0.0,0.0,0.0,0.1
2020-08-08 23:00:00,0.0,0.0,0.0,0.1
