date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-02-21 0:00:00,0.0,0.0,0.0,1.3
2020-02-21 1:00:00,0.0,0.0,0.0,0.1
2020-02-21 2:00:00,0.0,0.0,0.0,0.0
2020-02-21 3:00:00,0.0,0.0,0.0,0.1
2020-02-21 4:00:00,0.0,0.0,0.0,0.0
2020-02-21 5:00:00,0.0,0.0,0.0,0.0
2020-02-21 6:00:00,0.0,0.0,0.0,0.0
2020-02-21 7:00:00,0.0,0.0,0.0,0.0
2020-02-21 8:00:00,0.0,0.0,0.0,0.3
2020-02-21 9:00:00,0.0,0.0,0.0,0.0
2020-02-21 10:00:00,0.0,0.0,0.0,0.1
2020-02-21 11:00:00,0.0,0.0,0.0,0.0
2020-02-21 12:00:00,0.0,0.1,0.1,0.0
2020-02-21 13:00:00,0.0,0.0,0.0,0.0
2020-02-21 14:00:00,0.0,0.0,0.0,0.0
2020-02-21 15:00:00,0.0,0.0,0.0,0.1
2020-02-21 16:00:00,0.0,0.0,0.0,0.0
2020-02-21 17:00:00,0.0,0.0,0.0,2.1
2020-02-21 18:00:00,0.0,0.0,0.0,4.2
2020-02-21 19:00:00,0.0,0.0,0.0,5.5
2020-02-21 20:00:00,0.0,0.0,0.0,5.6
2020-02-21 21:00:00,0.0,0.0,0.0,5.6
2020-02-21 22:00:00,0.0,0.0,0.0,5.6
2020-02-21 23:00:00,0.0,0.0,0.0,5.9
