date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-10-05 0:00:00,0.0,0.0,0.0,2.7
2020-10-05 1:00:00,0.0,0.0,0.0,2.5
2020-10-05 2:00:00,0.0,0.0,0.0,2.5
2020-10-05 3:00:00,0.0,0.0,0.0,1.5
2020-10-05 4:00:00,0.0,0.0,0.0,0.2
2020-10-05 5:00:00,0.0,0.0,0.0,0.2
2020-10-05 6:00:00,0.0,0.0,0.0,0.2
2020-10-05 7:00:00,0.0,0.0,0.1,0.3
2020-10-05 8:00:00,0.0,0.1,0.2,1.2
2020-10-05 9:00:00,0.0,0.1,0.7,2.9
2020-10-05 10:00:00,0.0,0.9,1.0,0.2
2020-10-05 11:00:00,0.0,1.1,1.2,0.1
2020-10-05 12:00:00,0.2,1.5,1.8,0.7
2020-10-05 13:00:00,0.0,2.0,2.1,0.1
2020-10-05 14:00:00,0.8,0.8,1.8,1.9
2020-10-05 15:00:00,0.4,1.0,1.6,1.1
2020-10-05 16:00:00,0.8,0.5,0.8,1.5
2020-10-05 17:00:00,0.7,0.0,0.3,1.0
2020-10-05 18:00:00,0.2,0.1,0.2,0.3
2020-10-05 19:00:00,0.1,0.1,0.1,0.2
2020-10-05 20:00:00,0.1,0.0,0.0,0.1
2020-10-05 21:00:00,0.2,0.0,0.0,0.2
2020-10-05 22:00:00,0.8,0.0,0.0,0.9
2020-10-05 23:00:00,0.2,0.0,0.0,0.2
