date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-04-19 0:00:00,0.0,0.0,0.0,0.7
2020-04-19 1:00:00,0.0,0.0,0.0,0.8
2020-04-19 2:00:00,0.0,0.0,0.0,0.7
2020-04-19 3:00:00,0.0,0.0,0.0,0.3
2020-04-19 4:00:00,0.0,0.0,0.0,0.1
2020-04-19 5:00:00,0.0,0.0,0.0,0.2
2020-04-19 6:00:00,0.0,0.0,0.0,0.2
2020-04-19 7:00:00,0.0,0.0,0.0,0.3
2020-04-19 8:00:00,0.0,0.3,0.4,0.1
2020-04-19 9:00:00,0.0,0.0,1.0,0.2
2020-04-19 10:00:00,0.0,0.0,1.7,0.0
2020-04-19 11:00:00,0.0,0.0,1.4,1.8
2020-04-19 12:00:00,0.0,0.0,2.1,1.4
2020-04-19 13:00:00,0.0,0.0,2.0,0.1
2020-04-19 14:00:00,0.0,0.0,1.2,0.3
2020-04-19 15:00:00,0.0,0.1,1.0,0.3
2020-04-19 16:00:00,0.0,0.0,0.6,0.1
2020-04-19 17:00:00,0.0,0.0,0.2,0.3
2020-04-19 18:00:00,0.0,0.0,0.1,2.6
2020-04-19 19:00:00,0.0,0.0,0.0,2.3
2020-04-19 20:00:00,0.0,0.0,0.0,1.4
2020-04-19 21:00:00,0.0,0.0,0.0,1.0
2020-04-19 22:00:00,0.0,0.0,0.0,0.4
2020-04-19 23:00:00,0.0,0.0,0.0,0.3
