date,Discharge(W),Charge(W),Production(W),Consumption(W)
2020-10-31 0:00:00,0.0,0.0,0.0,0.0
2020-10-31 1:00:00,0.0,0.0,0.0,0.1
2020-10-31 2:00:00,0.0,0.0,0.0,0.0
2020-10-31 3:00:00,0.0,0.0,0.0,0.1
2020-10-31 4:00:00,0.0,0.0,0.0,0.0
2020-10-31 5:00:00,0.0,0.7,0.0,0.0
2020-10-31 6:00:00,0.0,0.0,0.0,0.0
2020-10-31 7:00:00,0.0,0.0,0.0,0.0
2020-10-31 8:00:00,0.0,0.0,0.0,0.0
2020-10-31 9:00:00,0.0,0.0,0.4,0.1
2020-10-31 10:00:00,0.0,0.1,0.6,0.0
2020-10-31 11:00:00,0.0,0.0,1.0,0.1
2020-10-31 12:00:00,0.0,0.0,0.7,0.0
2020-10-31 13:00:00,0.0,0.0,0.3,0.1
2020-10-31 14:00:00,0.0,0.0,0.1,0.0
2020-10-31 15:00:00,0.1,0.0,0.1,0.1
2020-10-31 16:00:00,2.3,0.0,0.0,2.7
2020-10-31 17:00:00,2.2,0.0,0.0,2.3
2020-10-31 18:00:00,2.1,0.0,0.0,2.1
2020-10-31 19:00:00,0.6,0.0,0.0,2.2
2020-10-31 20:00:00,0.0,0.0,0.0,2.2
2020-10-31 21:00:00,0.0,0.0,0.0,2.2
2020-10-31 22:00:00,0.0,0.0,0.0,1.5
2020-10-31 23:00:00,0.0,0.0,0.0,0.0
